"Item_ID";"menu_item_ID";"quantity"
"3658";"3658";"9"
"3659";"3659";"7"
"3660";"3660";"10"
"3661";"3661";"2"
"3662";"3662";"10"
"3663";"3663";"7"
"3664";"3664";"8"
"3665";"3665";"5"
"3666";"3666";"1"
"3667";"3667";"6"
"3668";"3668";"4"
"3669";"3669";"6"
"3670";"3670";"2"
"3671";"3671";"4"
"3672";"3672";"8"
"3673";"3673";"3"
"3674";"3674";"0"
"3675";"3675";"4"
"3676";"3676";"10"
"3677";"3677";"3"
"3678";"3678";"4"
"3679";"3679";"3"
"3680";"3680";"3"
"3681";"3681";"5"
"3682";"3682";"10"
"3683";"3683";"10"
"3684";"3684";"7"
"3685";"3685";"5"
"3686";"3686";"4"
"3687";"3687";"5"
"3688";"3688";"10"
"3689";"3689";"8"
"3690";"3690";"1"
"3691";"3691";"9"
"3692";"3692";"6"
"3693";"3693";"1"
"3694";"3694";"4"
"3695";"3695";"9"
"3696";"3696";"5"
"3697";"3697";"8"
"3698";"3698";"8"
"3699";"3699";"2"
"3700";"3700";"0"
"3701";"3701";"6"
"3702";"3702";"5"
"3703";"3703";"10"
"3704";"3704";"2"
"3705";"3705";"6"
"3706";"3706";"2"
"3707";"3707";"1"
"3708";"3708";"9"
"3709";"3709";"2"
"3710";"3710";"8"
"3711";"3711";"3"
"3712";"3712";"3"
"3713";"3713";"5"
"3714";"3714";"0"
"3715";"3715";"2"
"3716";"3716";"1"
"3717";"3717";"2"
"3718";"3718";"7"
"3719";"3719";"4"
"3720";"3720";"0"
"3721";"3721";"1"
"3722";"3722";"1"
"3723";"3723";"1"
"3724";"3724";"2"
"3725";"3725";"7"
"3726";"3726";"6"
"3727";"3727";"9"
"3728";"3728";"6"
"3729";"3729";"7"
"3730";"3730";"8"
"3731";"3731";"10"
"3732";"3732";"0"
"3733";"3733";"6"
"3734";"3734";"0"
"3735";"3735";"9"
"3736";"3736";"8"
"3737";"3737";"6"
"3738";"3738";"7"
"3739";"3739";"3"
"3740";"3740";"2"
"3741";"3741";"9"
"3742";"3742";"7"
"3743";"3743";"8"
"3744";"3744";"5"
"3745";"3745";"3"
"3746";"3746";"4"
"3747";"3747";"9"
"3748";"3748";"9"
"3749";"3749";"2"
"3750";"3750";"0"
"3751";"3751";"5"
"3752";"3752";"6"
"3753";"3753";"7"
"3754";"3754";"2"
"3755";"3755";"2"
"3756";"3756";"10"
"3757";"3757";"10"
"3758";"3758";"10"
"3759";"3759";"5"
"3760";"3760";"3"
"3761";"3761";"6"
"3762";"3762";"4"
"3763";"3763";"5"
"3764";"3764";"9"
"3765";"3765";"9"
"3766";"3766";"7"
"3767";"3767";"6"
"3768";"3768";"9"
"3769";"3769";"3"
"3770";"3770";"2"
"3771";"3771";"0"
"3772";"3772";"7"
"3773";"3773";"2"
"3774";"3774";"6"
"3775";"3775";"3"
"3776";"3776";"6"
"3777";"3777";"10"
"3778";"3778";"9"
"3779";"3779";"7"
"3780";"3780";"7"
"3781";"3781";"10"
"3782";"3782";"1"
"3783";"3783";"5"
"3784";"3784";"5"
"3785";"3785";"4"
"3786";"3786";"3"
"3787";"3787";"4"
"3788";"3788";"3"
"3789";"3789";"5"
"3790";"3790";"8"
"3791";"3791";"1"
"3792";"3792";"9"
"3793";"3793";"3"
"3794";"3794";"5"
"3795";"3795";"8"
"3796";"3796";"2"
"3797";"3797";"10"
"3798";"3798";"8"
"3799";"3799";"0"
"3800";"3800";"0"
"3801";"3801";"3"
"3802";"3802";"2"
"3803";"3803";"1"
"3804";"3804";"8"
"3805";"3805";"7"
"3806";"3806";"7"
"3807";"3807";"7"
"3808";"3808";"0"
"3809";"3809";"5"
"3810";"3810";"8"
"3811";"3811";"5"
"3812";"3812";"4"
"3813";"3813";"6"
"3814";"3814";"7"
"3815";"3815";"6"
"3816";"3816";"3"
"3817";"3817";"2"
"3818";"3818";"9"
"3819";"3819";"9"
"3820";"3820";"4"
"3821";"3821";"3"
"3822";"3822";"3"
"3823";"3823";"8"
"3824";"3824";"5"
"3825";"3825";"1"
"3826";"3826";"1"
"3827";"3827";"7"
"3828";"3828";"6"
"3829";"3829";"0"
"3830";"3830";"5"
"3831";"3831";"7"
"3832";"3832";"0"
"3833";"3833";"7"
"3834";"3834";"4"
"3835";"3835";"2"
"3836";"3836";"7"
"3837";"3837";"2"
"3838";"3838";"1"
"3839";"3839";"2"
"3840";"3840";"7"
"3841";"3841";"8"
"3842";"3842";"4"
"3843";"3843";"9"
"3844";"3844";"2"
"3845";"3845";"6"
"3846";"3846";"9"
"3847";"3847";"2"
"3848";"3848";"3"
"3849";"3849";"4"
"3850";"3850";"2"
"3851";"3851";"3"
"3852";"3852";"9"
"3853";"3853";"1"
"3854";"3854";"10"
"3855";"3855";"4"
"3856";"3856";"4"
"3857";"3857";"7"
"3858";"3858";"4"
"3859";"3859";"3"
"3860";"3860";"2"
"3861";"3861";"6"
"3862";"3862";"6"
"3863";"3863";"0"
"3864";"3864";"8"
"3865";"3865";"3"
"3866";"3866";"2"
"3867";"3867";"7"
"3868";"3868";"1"
"3869";"3869";"5"
"3870";"3870";"1"
"3871";"3871";"10"
"3872";"3872";"9"
"3873";"3873";"7"
"3874";"3874";"1"
"3875";"3875";"1"
"3876";"3876";"7"
"3877";"3877";"6"
"3878";"3878";"5"
"3879";"3879";"1"
"3880";"3880";"2"
"3881";"3881";"0"
"3882";"3882";"0"
"3883";"3883";"6"
"3884";"3884";"2"
"3885";"3885";"4"
"3886";"3886";"7"
"3887";"3887";"4"
"3888";"3888";"5"
"3889";"3889";"9"
"3890";"3890";"8"
"3891";"3891";"9"
"3892";"3892";"10"
"3893";"3893";"7"
"3894";"3894";"6"
"3895";"3895";"4"
"3896";"3896";"10"
"3897";"3897";"7"
"3898";"3898";"1"
"3899";"3899";"9"
"3900";"3900";"9"
"3901";"3901";"7"
"3902";"3902";"9"
"3903";"3903";"8"
"3904";"3904";"3"
"3905";"3905";"1"
"3906";"3906";"4"
"3907";"3907";"5"
"3908";"3908";"4"
"3909";"3909";"7"
"3910";"3910";"7"
"3911";"3911";"1"
"3912";"3912";"6"
"3913";"3913";"10"
"3914";"3914";"2"
"3915";"3915";"4"
"3916";"3916";"6"
"3917";"3917";"2"
"3918";"3918";"2"
"3919";"3919";"2"
"3920";"3920";"1"
"3921";"3921";"2"
"3922";"3922";"5"
"3923";"3923";"8"
"3924";"3924";"4"
"3925";"3925";"1"
"3926";"3926";"0"
"3927";"3927";"10"
"3928";"3928";"10"
"3929";"3929";"1"
"3930";"3930";"1"
"3931";"3931";"6"
"3932";"3932";"0"
"3933";"3933";"4"
"3934";"3934";"3"
"3935";"3935";"5"
"3936";"3936";"3"
"3937";"3937";"4"
"3938";"3938";"6"
"3939";"3939";"10"
"3940";"3940";"4"
"3941";"3941";"5"
"3942";"3942";"0"
"3943";"3943";"10"
"3944";"3944";"4"
"3945";"3945";"4"
"3946";"3946";"4"
"3947";"3947";"6"
"3948";"3948";"10"
"3949";"3949";"1"
"3950";"3950";"3"
"3951";"3951";"5"
"3952";"3952";"2"
"3953";"3953";"8"
"3954";"3954";"3"
"3955";"3955";"6"
"3956";"3956";"8"
"3957";"3957";"2"
"3958";"3958";"8"
"3959";"3959";"4"
"3960";"3960";"3"
"3961";"3961";"3"
"3962";"3962";"8"
"3963";"3963";"3"
"3964";"3964";"7"
"3965";"3965";"7"
"3966";"3966";"6"
"3967";"3967";"2"
"3968";"3968";"10"
"3969";"3969";"4"
"3970";"3970";"0"
"3971";"3971";"4"
"3972";"3972";"3"
"3973";"3973";"2"
"3974";"3974";"0"
"3975";"3975";"7"
"3976";"3976";"0"
"3977";"3977";"9"
"3978";"3978";"6"
"3979";"3979";"6"
"3980";"3980";"4"
"3981";"3981";"4"
"3982";"3982";"4"
"3983";"3983";"8"
"3984";"3984";"8"
"3985";"3985";"6"
"3986";"3986";"10"
"3987";"3987";"2"
"3988";"3988";"3"
"3989";"3989";"8"
"3990";"3990";"2"
"3991";"3991";"5"
"3992";"3992";"7"
"3993";"3993";"0"
"3994";"3994";"1"
"3995";"3995";"10"
"3996";"3996";"5"
"3997";"3997";"7"
"3998";"3998";"4"
"3999";"3999";"1"
"4000";"4000";"7"
"4001";"4001";"0"
"4002";"4002";"7"
"4003";"4003";"4"
"4004";"4004";"7"
"4005";"4005";"2"
"4006";"4006";"2"
"4007";"4007";"4"
"4008";"4008";"5"
"4009";"4009";"7"
"4010";"4010";"3"
"4011";"4011";"6"
"4012";"4012";"10"
"4013";"4013";"2"
"4014";"4014";"7"
"4015";"4015";"0"
"4016";"4016";"9"
"4017";"4017";"7"
"4018";"4018";"4"
"4019";"4019";"9"
"4020";"4020";"1"
"4021";"4021";"1"
"4022";"4022";"10"
"4023";"4023";"4"
"4024";"4024";"3"
"4025";"4025";"3"
"4026";"4026";"0"
"4027";"4027";"9"
"4028";"4028";"4"
"4029";"4029";"5"
"4030";"4030";"6"
"4031";"4031";"4"
"4032";"4032";"3"
"4033";"4033";"6"
"4034";"4034";"2"
"4035";"4035";"0"
"4036";"4036";"3"
"4037";"4037";"6"
"4038";"4038";"2"
"4039";"4039";"5"
"4040";"4040";"5"
"4041";"4041";"8"
"4042";"4042";"2"
"4043";"4043";"9"
"4044";"4044";"2"
"4045";"4045";"4"
"4046";"4046";"5"
"4047";"4047";"1"
"4048";"4048";"1"
"4049";"4049";"9"
"4050";"4050";"1"
"4051";"4051";"4"
"4052";"4052";"4"
"4053";"4053";"5"
"4054";"4054";"3"
"4055";"4055";"0"
"4056";"4056";"6"
"4057";"4057";"3"
"4058";"4058";"5"
"4059";"4059";"6"
"4060";"4060";"0"
"4061";"4061";"3"
"4062";"4062";"0"
"4063";"4063";"0"
"4064";"4064";"0"
"4065";"4065";"5"
"4066";"4066";"8"
"4067";"4067";"1"
"4068";"4068";"10"
"4069";"4069";"7"
"4070";"4070";"2"
"4071";"4071";"2"
"4072";"4072";"2"
"4073";"4073";"6"
"4074";"4074";"5"
"4075";"4075";"4"
"4076";"4076";"2"
"4077";"4077";"4"
"4078";"4078";"3"
"4079";"4079";"2"
"4080";"4080";"8"
"4081";"4081";"9"
"4082";"4082";"2"
"4083";"4083";"1"
"4084";"4084";"6"
"4085";"4085";"6"
"4086";"4086";"1"
"4087";"4087";"6"
"4088";"4088";"3"
"4089";"4089";"2"
"4090";"4090";"2"
"4091";"4091";"9"
"4092";"4092";"1"
"4093";"4093";"10"
"4094";"4094";"0"
"4095";"4095";"5"
"4096";"4096";"8"
"4097";"4097";"9"
"4098";"4098";"0"
"4099";"4099";"2"
"4100";"4100";"9"
"4101";"4101";"9"
"4102";"4102";"2"
"4103";"4103";"4"
"4104";"4104";"4"
"4105";"4105";"9"
"4106";"4106";"9"
"4107";"4107";"1"
"4108";"4108";"6"
"4109";"4109";"1"
"4110";"4110";"8"
"4111";"4111";"1"
"4112";"4112";"7"
"4113";"4113";"10"
"4114";"4114";"7"
"4115";"4115";"9"
"4116";"4116";"8"
"4117";"4117";"2"
"4118";"4118";"2"
"4119";"4119";"4"
"4120";"4120";"5"
"4121";"4121";"9"
"4122";"4122";"2"
"4123";"4123";"4"
"4124";"4124";"8"
"4125";"4125";"6"
"4126";"4126";"6"
"4127";"4127";"0"
"4128";"4128";"10"
"4129";"4129";"3"
"4130";"4130";"10"
"4131";"4131";"2"
"4132";"4132";"5"
"4133";"4133";"8"
"4134";"4134";"1"
"4135";"4135";"10"
"4136";"4136";"1"
"4137";"4137";"5"
"4138";"4138";"4"
"4139";"4139";"10"
"4140";"4140";"10"
"4141";"4141";"0"
"4142";"4142";"2"
"4143";"4143";"10"
"4144";"4144";"7"
"4145";"4145";"5"
"4146";"4146";"0"
"4147";"4147";"8"
"4148";"4148";"3"
"4149";"4149";"6"
"4150";"4150";"8"
"4151";"4151";"9"
"4152";"4152";"4"
"4153";"4153";"10"
"4154";"4154";"1"
"4155";"4155";"0"
"4156";"4156";"3"
"4157";"4157";"0"
"4158";"4158";"8"
"4159";"4159";"6"
"4160";"4160";"2"
"4161";"4161";"4"
"4162";"4162";"10"
"4163";"4163";"4"
"4164";"4164";"10"
"4165";"4165";"5"
"4166";"4166";"8"
"4167";"4167";"1"
"4168";"4168";"3"
"4169";"4169";"10"
"4170";"4170";"10"
"4171";"4171";"8"
"4172";"4172";"10"
"4173";"4173";"8"
"4174";"4174";"5"
"4175";"4175";"4"
"4176";"4176";"1"
"4177";"4177";"6"
"4178";"4178";"1"
"4179";"4179";"7"
"4180";"4180";"2"
"4181";"4181";"6"
"4182";"4182";"5"
"4183";"4183";"6"
"4184";"4184";"7"
"4185";"4185";"4"
"4186";"4186";"7"
"4187";"4187";"2"
"4188";"4188";"4"
"4189";"4189";"5"
"4190";"4190";"5"
"4191";"4191";"6"
"4192";"4192";"2"
"4193";"4193";"3"
"4194";"4194";"7"
"4195";"4195";"3"
"4196";"4196";"10"
"4197";"4197";"5"
"4198";"4198";"4"
"4199";"4199";"8"
"4200";"4200";"4"
"4201";"4201";"7"
"4202";"4202";"9"
"4203";"4203";"3"
"4204";"4204";"4"
"4205";"4205";"4"
"4206";"4206";"10"
"4207";"4207";"6"
"4208";"4208";"4"
"4209";"4209";"9"
"4210";"4210";"0"
"4211";"4211";"8"
"4212";"4212";"9"
"4213";"4213";"2"
"4214";"4214";"6"
"4215";"4215";"5"
"4216";"4216";"6"
"4217";"4217";"0"
"4218";"4218";"0"
"4219";"4219";"5"
"4220";"4220";"3"
"4221";"4221";"5"
"4222";"4222";"3"
"4223";"4223";"10"
"4224";"4224";"8"
"4225";"4225";"3"
"4226";"4226";"7"
"4227";"4227";"6"
"4228";"4228";"10"
"4229";"4229";"5"
"4230";"4230";"1"
"4231";"4231";"7"
"4232";"4232";"7"
"4233";"4233";"2"
"4234";"4234";"7"
"4235";"4235";"0"
"4236";"4236";"7"
"4237";"4237";"2"
"4238";"4238";"8"
"4239";"4239";"5"
"4240";"4240";"9"
"4241";"4241";"5"
"4242";"4242";"4"
"4243";"4243";"9"
"4244";"4244";"7"
"4245";"4245";"5"
"4246";"4246";"1"
"4247";"4247";"7"
"4248";"4248";"7"
"4249";"4249";"5"
"4250";"4250";"7"
"4251";"4251";"9"
"4252";"4252";"3"
"4253";"4253";"0"
"4254";"4254";"3"
"4255";"4255";"10"
"4256";"4256";"6"
"4257";"4257";"10"
"4258";"4258";"2"
"4259";"4259";"3"
"4260";"4260";"7"
"4261";"4261";"8"
"4262";"4262";"1"
"4263";"4263";"3"
"4264";"4264";"1"
"4265";"4265";"0"
"4266";"4266";"4"
"4267";"4267";"7"
"4268";"4268";"6"
"4269";"4269";"7"
"4270";"4270";"4"
"4271";"4271";"1"
"4272";"4272";"0"
"4273";"4273";"6"
"4274";"4274";"10"
"4275";"4275";"4"
"4276";"4276";"10"
"4277";"4277";"2"
"4278";"4278";"1"
"4279";"4279";"7"
"4280";"4280";"9"
"4281";"4281";"6"
"4282";"4282";"1"
"4283";"4283";"6"
"4284";"4284";"9"
"4285";"4285";"10"
"4286";"4286";"6"
"4287";"4287";"5"
"4288";"4288";"2"
"4289";"4289";"5"
"4290";"4290";"2"
"4291";"4291";"5"
"4292";"4292";"2"
"4293";"4293";"9"
"4294";"4294";"0"
"4295";"4295";"10"
"4296";"4296";"9"
"4297";"4297";"5"
"4298";"4298";"3"
"4299";"4299";"0"
"4300";"4300";"10"
"4301";"4301";"0"
"4302";"4302";"3"
"4303";"4303";"9"
"4304";"4304";"3"
"4305";"4305";"1"
"4306";"4306";"0"
"4307";"4307";"8"
"4308";"4308";"4"
"4309";"4309";"2"
"4310";"4310";"1"
"4311";"4311";"7"
"4312";"4312";"2"
"4313";"4313";"5"
"4314";"4314";"8"
"4315";"4315";"8"
"4316";"4316";"4"
"4317";"4317";"3"
"4318";"4318";"4"
"4319";"4319";"1"
"4320";"4320";"0"
"4321";"4321";"3"
"4322";"4322";"6"
"4323";"4323";"5"
"4324";"4324";"2"
"4325";"4325";"8"
"4326";"4326";"2"
"4327";"4327";"1"
"4328";"4328";"0"
"4329";"4329";"1"
"4330";"4330";"2"
"4331";"4331";"6"
"4332";"4332";"6"
"4333";"4333";"9"
"4334";"4334";"10"
"4335";"4335";"6"
"4336";"4336";"8"
"4337";"4337";"10"
"4338";"4338";"1"
"4339";"4339";"5"
"4340";"4340";"10"
"4341";"4341";"10"
"4342";"4342";"1"
"4343";"4343";"0"
"4344";"4344";"4"
"4345";"4345";"8"
"4346";"4346";"3"
"4347";"4347";"0"
"4348";"4348";"4"
"4349";"4349";"10"
"4350";"4350";"1"
"4351";"4351";"9"
"4352";"4352";"9"
"4353";"4353";"6"
"4354";"4354";"7"
"4355";"4355";"3"
"4356";"4356";"2"
"4357";"4357";"3"
"4358";"4358";"4"
"4359";"4359";"5"
"4360";"4360";"3"
"4361";"4361";"5"
"4362";"4362";"3"
"4363";"4363";"4"
"4364";"4364";"10"
"4365";"4365";"9"
"4366";"4366";"5"
"4367";"4367";"6"
"4368";"4368";"1"
"4369";"4369";"1"
"4370";"4370";"0"
"4371";"4371";"9"
"4372";"4372";"3"
"4373";"4373";"3"
"4374";"4374";"2"
"4375";"4375";"1"
"4376";"4376";"2"
"4377";"4377";"1"
"4378";"4378";"6"
"4379";"4379";"8"
"4380";"4380";"8"
"4381";"4381";"4"
"4382";"4382";"0"
"4383";"4383";"0"
"4384";"4384";"0"
"4385";"4385";"10"
"4386";"4386";"7"
"4387";"4387";"3"
"4388";"4388";"2"
"4389";"4389";"5"
"4390";"4390";"2"
"4391";"4391";"0"
"4392";"4392";"9"
"4393";"4393";"6"
"4394";"4394";"6"
"4395";"4395";"7"
"4396";"4396";"1"
"4397";"4397";"7"
"4398";"4398";"5"
"4399";"4399";"2"
"4400";"4400";"2"
"4401";"4401";"0"
"4402";"4402";"4"
"4403";"4403";"7"
"4404";"4404";"3"
"4405";"4405";"1"
"4406";"4406";"8"
"4407";"4407";"6"
"4408";"4408";"2"
"4409";"4409";"3"
"4410";"4410";"9"
"4411";"4411";"3"
"4412";"4412";"10"
"4413";"4413";"9"
"4414";"4414";"0"
"4415";"4415";"0"
"4416";"4416";"10"
"4417";"4417";"4"
"4418";"4418";"2"
"4419";"4419";"2"
"4420";"4420";"9"
"4421";"4421";"3"
"4422";"4422";"10"
"4423";"4423";"4"
"4424";"4424";"7"
"4425";"4425";"1"
"4426";"4426";"0"
"4427";"4427";"9"
"4428";"4428";"10"
"4429";"4429";"4"
"4430";"4430";"4"
"4431";"4431";"10"
"4432";"4432";"0"
"4433";"4433";"10"
"4434";"4434";"3"
"4435";"4435";"10"
"4436";"4436";"10"
"4437";"4437";"10"
"4438";"4438";"1"
"4439";"4439";"1"
"4440";"4440";"0"
"4441";"4441";"10"
"4442";"4442";"9"
"4443";"4443";"3"
"4444";"4444";"7"
"4445";"4445";"0"
"4446";"4446";"5"
"4447";"4447";"1"
"4448";"4448";"3"
"4449";"4449";"9"
"4450";"4450";"3"
"4451";"4451";"0"
"4452";"4452";"8"
"4453";"4453";"4"
"4454";"4454";"1"
"4455";"4455";"8"
"4456";"4456";"6"
"4457";"4457";"5"
"4458";"4458";"9"
"4459";"4459";"7"
"4460";"4460";"10"
"4461";"4461";"4"
"4462";"4462";"6"
"4463";"4463";"9"
"4464";"4464";"8"
"4465";"4465";"5"
"4466";"4466";"5"
"4467";"4467";"0"
"4468";"4468";"3"
"4469";"4469";"2"
"4470";"4470";"9"
"4471";"4471";"4"
"4472";"4472";"4"
"4473";"4473";"1"
"4474";"4474";"0"
"4475";"4475";"5"
"4476";"4476";"3"
"4477";"4477";"1"
"4478";"4478";"4"
"4479";"4479";"5"
"4480";"4480";"9"
"4481";"4481";"10"
"4482";"4482";"4"
"4483";"4483";"2"
"4484";"4484";"10"
"4485";"4485";"2"
"4486";"4486";"4"
"4487";"4487";"4"
"4488";"4488";"9"
"4489";"4489";"10"
"4490";"4490";"10"
"4491";"4491";"2"
"4492";"4492";"5"
"4493";"4493";"8"
"4494";"4494";"3"
"4495";"4495";"2"
"4496";"4496";"10"
"4497";"4497";"10"
"4498";"4498";"4"
"4499";"4499";"6"
"4500";"4500";"9"
"4501";"4501";"9"
"4502";"4502";"10"
"4503";"4503";"1"
"4504";"4504";"8"
"4505";"4505";"1"
"4506";"4506";"7"
"4507";"4507";"1"
"4508";"4508";"5"
"4509";"4509";"10"
"4510";"4510";"5"
"4511";"4511";"9"
"4512";"4512";"9"
"4513";"4513";"0"
"4514";"4514";"3"
"4515";"4515";"5"
"4516";"4516";"7"
"4517";"4517";"6"
"4518";"4518";"1"
"4519";"4519";"7"
"4520";"4520";"3"
"4521";"4521";"6"
"4522";"4522";"9"
"4523";"4523";"8"
"4524";"4524";"7"
"4525";"4525";"9"
"4526";"4526";"3"
"4527";"4527";"9"
"4528";"4528";"7"
"4529";"4529";"6"
"4530";"4530";"1"
"4531";"4531";"0"
"4532";"4532";"9"
"4533";"4533";"7"
"4534";"4534";"9"
"4535";"4535";"7"
"4536";"4536";"8"
"4537";"4537";"6"
"4538";"4538";"10"
"4539";"4539";"5"
"4540";"4540";"7"
"4541";"4541";"5"
"4542";"4542";"8"
"4543";"4543";"4"
"4544";"4544";"4"
"4545";"4545";"6"
"4546";"4546";"9"
"4547";"4547";"9"
"4548";"4548";"5"
"4549";"4549";"1"
"4550";"4550";"0"
"4551";"4551";"9"
"4552";"4552";"9"
"4553";"4553";"7"
"4554";"4554";"6"
"4555";"4555";"7"
"4556";"4556";"0"
"4557";"4557";"8"
"4558";"4558";"2"
"4559";"4559";"1"
"4560";"4560";"6"
"4561";"4561";"10"
"4562";"4562";"7"
"4563";"4563";"5"
"4564";"4564";"0"
"4565";"4565";"1"
"4566";"4566";"4"
"4567";"4567";"8"
"4568";"4568";"4"
"4569";"4569";"10"
"4570";"4570";"0"
"4571";"4571";"1"
"4572";"4572";"6"
"4573";"4573";"5"
"4574";"4574";"2"
"4575";"4575";"8"
"4576";"4576";"2"
"4577";"4577";"6"
"4578";"4578";"3"
"4579";"4579";"1"
"4580";"4580";"1"
"4581";"4581";"9"
"4582";"4582";"8"
"4583";"4583";"8"
"4584";"4584";"5"
"4585";"4585";"3"
"4586";"4586";"6"
"4587";"4587";"10"
"4588";"4588";"8"
"4589";"4589";"4"
"4590";"4590";"10"
"4591";"4591";"9"
"4592";"4592";"0"
"4593";"4593";"7"
"4594";"4594";"9"
"4595";"4595";"4"
"4596";"4596";"8"
"4597";"4597";"7"
"4598";"4598";"7"
"4599";"4599";"3"
"4600";"4600";"0"
"4601";"4601";"9"
"4602";"4602";"7"
"4603";"4603";"8"
"4604";"4604";"4"
"4605";"4605";"7"
"4606";"4606";"5"
"4607";"4607";"6"
"4608";"4608";"4"
"4609";"4609";"3"
"4610";"4610";"8"
"4611";"4611";"7"
"4612";"4612";"5"
"4613";"4613";"5"
"4614";"4614";"10"
"4615";"4615";"7"
"4616";"4616";"10"
"4617";"4617";"4"
"4618";"4618";"4"
"4619";"4619";"2"
"4620";"4620";"2"
"4621";"4621";"7"
"4622";"4622";"8"
"4623";"4623";"5"
"4624";"4624";"2"
"4625";"4625";"7"
"4626";"4626";"3"
"4627";"4627";"5"
"4628";"4628";"6"
"4629";"4629";"3"
"4630";"4630";"0"
"4631";"4631";"9"
"4632";"4632";"10"
"4633";"4633";"3"
"4634";"4634";"7"
"4635";"4635";"3"
"4636";"4636";"6"
"4637";"4637";"2"
"4638";"4638";"8"
"4639";"4639";"9"
"4640";"4640";"9"
"4641";"4641";"4"
"4642";"4642";"5"
"4643";"4643";"1"
"4644";"4644";"3"
"4645";"4645";"6"
"4646";"4646";"4"
"4647";"4647";"9"
"4648";"4648";"5"
"4649";"4649";"9"
"4650";"4650";"1"
"4651";"4651";"2"
"4652";"4652";"0"
"4653";"4653";"10"
"4654";"4654";"8"
"4655";"4655";"8"
"4656";"4656";"4"
"4657";"4657";"6"
"4658";"4658";"6"
"4659";"4659";"1"
"4660";"4660";"10"
"4661";"4661";"10"
"4662";"4662";"0"
"4663";"4663";"1"
"4664";"4664";"2"
"4665";"4665";"3"
"4666";"4666";"5"
"4667";"4667";"9"
"4668";"4668";"9"
"4669";"4669";"6"
"4670";"4670";"3"
"4671";"4671";"9"
"4672";"4672";"10"
"4673";"4673";"1"
"4674";"4674";"1"
"4675";"4675";"7"
"4676";"4676";"4"
"4677";"4677";"2"
"4678";"4678";"8"
"4679";"4679";"0"
"4680";"4680";"2"
"4681";"4681";"10"
"4682";"4682";"0"
"4683";"4683";"4"
"4684";"4684";"10"
"4685";"4685";"6"
"4686";"4686";"4"
"4687";"4687";"9"
"4688";"4688";"2"
"4689";"4689";"3"
"4690";"4690";"7"
"4691";"4691";"3"
"4692";"4692";"5"
"4693";"4693";"7"
"4694";"4694";"10"
"4695";"4695";"3"
"4696";"4696";"4"
"4697";"4697";"9"
"4698";"4698";"10"
"4699";"4699";"10"
"4700";"4700";"10"
"4701";"4701";"5"
"4702";"4702";"2"
"4703";"4703";"4"
"4704";"4704";"4"
"4705";"4705";"2"
"4706";"4706";"9"
"4707";"4707";"1"
"4708";"4708";"0"
"4709";"4709";"6"
"4710";"4710";"9"
"4711";"4711";"7"
"4712";"4712";"5"
"4713";"4713";"5"
"4714";"4714";"1"
"4715";"4715";"3"
"4716";"4716";"9"
"4717";"4717";"4"
"4718";"4718";"5"
"4719";"4719";"9"
"4720";"4720";"6"
"4721";"4721";"1"
"4722";"4722";"5"
"4723";"4723";"2"
"4724";"4724";"1"
"4725";"4725";"9"
"4726";"4726";"9"
"4727";"4727";"8"
"4728";"4728";"3"
"4729";"4729";"2"
"4730";"4730";"6"
"4731";"4731";"7"
"4732";"4732";"9"
"4733";"4733";"1"
"4734";"4734";"6"
"4735";"4735";"2"
"4736";"4736";"10"
"4737";"4737";"7"
"4738";"4738";"0"
"4739";"4739";"3"
"4740";"4740";"3"
"4741";"4741";"6"
"4742";"4742";"3"
"4743";"4743";"5"
"4744";"4744";"4"
"4745";"4745";"6"
"4746";"4746";"7"
"4747";"4747";"8"
"4748";"4748";"0"
"4749";"4749";"5"
"4750";"4750";"10"
"4751";"4751";"1"
"4752";"4752";"0"
"4753";"4753";"3"
"4754";"4754";"3"
"4755";"4755";"10"
"4756";"4756";"7"
"4757";"4757";"2"
"4758";"4758";"7"
"4759";"4759";"9"
"4760";"4760";"9"
"4761";"4761";"7"
"4762";"4762";"2"
"4763";"4763";"2"
"4764";"4764";"4"
"4765";"4765";"6"
"4766";"4766";"5"
"4767";"4767";"3"
"4768";"4768";"0"
"4769";"4769";"10"
"4770";"4770";"2"
"4771";"4771";"2"
"4772";"4772";"6"
"4773";"4773";"1"
"4774";"4774";"5"
"4775";"4775";"6"
"4776";"4776";"3"
"4777";"4777";"6"
"4778";"4778";"6"
"4779";"4779";"10"
"4780";"4780";"10"
"4781";"4781";"10"
"4782";"4782";"7"
"4783";"4783";"7"
"4784";"4784";"3"
"4785";"4785";"10"
"4786";"4786";"1"
"4787";"4787";"7"
"4788";"4788";"3"
"4789";"4789";"7"
"4790";"4790";"10"
"4791";"4791";"4"
"4792";"4792";"0"
"4793";"4793";"2"
"4794";"4794";"9"
"4795";"4795";"8"
"4796";"4796";"9"
"4797";"4797";"2"
"4798";"4798";"7"
"4799";"4799";"8"
"4800";"4800";"4"
"4801";"4801";"4"
"4802";"4802";"7"
"4803";"4803";"3"
"4804";"4804";"1"
"4805";"4805";"8"
"4806";"4806";"5"
"4807";"4807";"6"
"4808";"4808";"7"
"4809";"4809";"10"
"4810";"4810";"6"
"4811";"4811";"1"
"4812";"4812";"1"
"4813";"4813";"5"
"4814";"4814";"6"
"4815";"4815";"6"
"4816";"4816";"1"
"4817";"4817";"6"
"4818";"4818";"1"
"4819";"4819";"9"
"4820";"4820";"0"
"4821";"4821";"1"
