name;capacity;storage_conditions_ID
5492;5492;7
5493;5493;9
5494;5494;10
5495;5495;5
5496;5496;0
5497;5497;8
5498;5498;3
5499;5499;7
5500;5500;3
5501;5501;4
5502;5502;1
5503;5503;5
5504;5504;3
5505;5505;3
5506;5506;1
5507;5507;0
5508;5508;5
5509;5509;8
5510;5510;9
5511;5511;9
5512;5512;1
5513;5513;3
5514;5514;8
5515;5515;4
5516;5516;10
5517;5517;4
5518;5518;8
5519;5519;10
5520;5520;2
5521;5521;0
5522;5522;4
5523;5523;4
5524;5524;2
5525;5525;0
5526;5526;10
5527;5527;7
5528;5528;3
5529;5529;8
5530;5530;6
5531;5531;6
5532;5532;8
5533;5533;6
5534;5534;1
5535;5535;5
5536;5536;4
5537;5537;0
5538;5538;0
5539;5539;5
5540;5540;10
5541;5541;5
5542;5542;5
5543;5543;6
5544;5544;4
5545;5545;1
5546;5546;3
5547;5547;1
5548;5548;10
5549;5549;3
5550;5550;5
5551;5551;8
5552;5552;9
5553;5553;1
5554;5554;4
5555;5555;6
5556;5556;9
5557;5557;6
5558;5558;3
5559;5559;0
5560;5560;9
5561;5561;6
5562;5562;10
5563;5563;8
5564;5564;10
5565;5565;1
5566;5566;9
5567;5567;0
5568;5568;3
5569;5569;5
5570;5570;3
5571;5571;4
5572;5572;3
5573;5573;6
5574;5574;8
5575;5575;1
5576;5576;8
5577;5577;5
5578;5578;9
5579;5579;5
5580;5580;5
5581;5581;4
5582;5582;9
5583;5583;4
5584;5584;0
5585;5585;2
5586;5586;2
5587;5587;10
5588;5588;4
5589;5589;7
5590;5590;6
5591;5591;5
5592;5592;0
5593;5593;3
5594;5594;2
5595;5595;9
5596;5596;1
5597;5597;1
5598;5598;7
5599;5599;1
5600;5600;10
5601;5601;4
5602;5602;3
5603;5603;2
5604;5604;10
5605;5605;10
5606;5606;2
5607;5607;7
5608;5608;9
5609;5609;0
5610;5610;5
5611;5611;1
5612;5612;8
5613;5613;3
5614;5614;0
5615;5615;0
5616;5616;2
5617;5617;4
5618;5618;4
5619;5619;5
5620;5620;9
5621;5621;1
5622;5622;4
5623;5623;6
5624;5624;7
5625;5625;9
5626;5626;2
5627;5627;0
5628;5628;5
5629;5629;4
5630;5630;9
5631;5631;10
5632;5632;3
5633;5633;8
5634;5634;10
5635;5635;10
5636;5636;1
5637;5637;3
5638;5638;4
5639;5639;5
5640;5640;10
5641;5641;8
5642;5642;4
5643;5643;8
5644;5644;5
5645;5645;0
5646;5646;6
5647;5647;6
5648;5648;6
5649;5649;4
5650;5650;0
5651;5651;2
5652;5652;4
5653;5653;4
5654;5654;0
5655;5655;5
5656;5656;7
5657;5657;6
5658;5658;4
5659;5659;5
5660;5660;1
5661;5661;10
5662;5662;6
5663;5663;5
5664;5664;4
5665;5665;4
5666;5666;3
5667;5667;5
5668;5668;6
5669;5669;6
5670;5670;2
5671;5671;8
5672;5672;1
5673;5673;1
5674;5674;2
5675;5675;3
5676;5676;8
5677;5677;8
5678;5678;9
5679;5679;10
5680;5680;7
5681;5681;8
5682;5682;1
5683;5683;3
5684;5684;6
5685;5685;3
5686;5686;7
5687;5687;4
5688;5688;5
5689;5689;4
5690;5690;8
5691;5691;9
5692;5692;10
5693;5693;2
5694;5694;0
5695;5695;1
5696;5696;2
5697;5697;10
5698;5698;0
5699;5699;10
5700;5700;0
5701;5701;3
5702;5702;2
5703;5703;5
5704;5704;3
5705;5705;2
5706;5706;1
5707;5707;9
5708;5708;4
5709;5709;3
5710;5710;2
5711;5711;6
5712;5712;10
5713;5713;6
5714;5714;10
5715;5715;9
5716;5716;10
5717;5717;0
5718;5718;2
5719;5719;8
5720;5720;9
5721;5721;5
5722;5722;4
5723;5723;9
5724;5724;5
5725;5725;10
5726;5726;2
5727;5727;3
5728;5728;10
5729;5729;10
5730;5730;9
5731;5731;6
5732;5732;1
5733;5733;3
5734;5734;9
5735;5735;7
5736;5736;3
5737;5737;7
5738;5738;4
5739;5739;9
5740;5740;4
5741;5741;8
5742;5742;0
5743;5743;9
5744;5744;8
5745;5745;1
5746;5746;4
5747;5747;6
5748;5748;3
5749;5749;5
5750;5750;3
5751;5751;6
5752;5752;10
5753;5753;8
5754;5754;8
5755;5755;7
5756;5756;4
5757;5757;8
5758;5758;3
5759;5759;7
5760;5760;10
5761;5761;4
5762;5762;1
5763;5763;4
5764;5764;3
5765;5765;5
5766;5766;6
5767;5767;1
5768;5768;1
5769;5769;6
5770;5770;1
5771;5771;0
5772;5772;3
5773;5773;8
5774;5774;10
5775;5775;6
5776;5776;5
5777;5777;10
5778;5778;3
5779;5779;7
5780;5780;7
5781;5781;10
5782;5782;3
5783;5783;1
5784;5784;0
5785;5785;0
5786;5786;10
5787;5787;2
5788;5788;2
5789;5789;2
5790;5790;10
5791;5791;6
5792;5792;2
5793;5793;9
5794;5794;5
5795;5795;5
5796;5796;5
5797;5797;8
5798;5798;10
5799;5799;5
5800;5800;9
5801;5801;1
5802;5802;7
5803;5803;8
5804;5804;9
5805;5805;2
5806;5806;5
5807;5807;5
5808;5808;3
5809;5809;10
5810;5810;9
5811;5811;9
5812;5812;3
5813;5813;0
5814;5814;1
5815;5815;2
5816;5816;5
5817;5817;5
5818;5818;3
5819;5819;7
5820;5820;9
5821;5821;10
5822;5822;10
5823;5823;1
5824;5824;2
5825;5825;0
5826;5826;8
5827;5827;10
5828;5828;7
5829;5829;8
5830;5830;0
5831;5831;8
5832;5832;0
5833;5833;10
5834;5834;1
5835;5835;1
5836;5836;10
5837;5837;10
5838;5838;6
5839;5839;6
5840;5840;9
5841;5841;3
5842;5842;9
5843;5843;5
5844;5844;10
5845;5845;4
5846;5846;8
5847;5847;10
5848;5848;5
5849;5849;3
5850;5850;5
5851;5851;2
5852;5852;5
5853;5853;6
5854;5854;7
5855;5855;0
5856;5856;2
5857;5857;5
5858;5858;6
5859;5859;7
5860;5860;8
5861;5861;10
5862;5862;0
5863;5863;7
5864;5864;4
5865;5865;5
5866;5866;1
5867;5867;7
5868;5868;2
5869;5869;3
5870;5870;4
5871;5871;6
5872;5872;0
5873;5873;5
5874;5874;8
5875;5875;3
5876;5876;7
5877;5877;1
5878;5878;8
5879;5879;7
5880;5880;3
5881;5881;7
5882;5882;7
5883;5883;7
5884;5884;7
5885;5885;7
5886;5886;7
5887;5887;1
5888;5888;8
5889;5889;4
5890;5890;1
5891;5891;3
5892;5892;7
5893;5893;4
5894;5894;6
5895;5895;9
5896;5896;10
5897;5897;2
5898;5898;6
5899;5899;7
5900;5900;5
5901;5901;1
5902;5902;9
5903;5903;3
5904;5904;10
5905;5905;8
5906;5906;8
5907;5907;4
5908;5908;2
5909;5909;7
5910;5910;4
5911;5911;8
5912;5912;6
5913;5913;9
5914;5914;6
5915;5915;7
5916;5916;2
5917;5917;3
5918;5918;4
5919;5919;9
5920;5920;7
5921;5921;3
5922;5922;8
5923;5923;7
5924;5924;7
5925;5925;3
5926;5926;8
5927;5927;7
5928;5928;0
5929;5929;10
5930;5930;10
5931;5931;8
5932;5932;5
5933;5933;4
5934;5934;5
5935;5935;5
5936;5936;0
5937;5937;4
5938;5938;10
5939;5939;6
5940;5940;3
5941;5941;5
5942;5942;10
5943;5943;0
5944;5944;3
5945;5945;10
5946;5946;2
5947;5947;8
5948;5948;4
5949;5949;3
5950;5950;7
5951;5951;2
5952;5952;1
5953;5953;0
5954;5954;7
5955;5955;6
5956;5956;5
5957;5957;5
5958;5958;1
5959;5959;7
5960;5960;9
5961;5961;4
5962;5962;9
5963;5963;1
5964;5964;1
5965;5965;10
5966;5966;10
5967;5967;6
5968;5968;0
5969;5969;2
5970;5970;7
5971;5971;0
5972;5972;3
5973;5973;8
5974;5974;2
5975;5975;9
5976;5976;0
5977;5977;4
5978;5978;3
5979;5979;0
5980;5980;2
5981;5981;4
5982;5982;1
5983;5983;7
5984;5984;3
5985;5985;10
5986;5986;2
5987;5987;2
5988;5988;8
5989;5989;5
5990;5990;10
5991;5991;9
5992;5992;7
5993;5993;3
5994;5994;2
5995;5995;2
5996;5996;7
5997;5997;4
5998;5998;9
5999;5999;9
6000;6000;5
6001;6001;6
6002;6002;9
6003;6003;0
6004;6004;6
6005;6005;1
6006;6006;2
6007;6007;0
6008;6008;9
6009;6009;5
6010;6010;9
6011;6011;0
6012;6012;9
6013;6013;7
6014;6014;2
6015;6015;1
6016;6016;10
6017;6017;3
6018;6018;6
6019;6019;2
6020;6020;1
6021;6021;4
6022;6022;8
6023;6023;7
6024;6024;5
6025;6025;5
6026;6026;8
6027;6027;6
6028;6028;0
6029;6029;10
6030;6030;9
6031;6031;10
6032;6032;6
6033;6033;8
6034;6034;1
6035;6035;7
6036;6036;0
6037;6037;1
6038;6038;8
6039;6039;1
6040;6040;5
6041;6041;9
6042;6042;8
6043;6043;9
6044;6044;4
6045;6045;4
6046;6046;8
6047;6047;9
6048;6048;1
6049;6049;6
6050;6050;3
6051;6051;10
6052;6052;9
6053;6053;8
6054;6054;6
6055;6055;3
6056;6056;9
6057;6057;4
6058;6058;9
6059;6059;4
6060;6060;10
6061;6061;2
6062;6062;0
6063;6063;0
6064;6064;5
6065;6065;9
6066;6066;2
6067;6067;6
6068;6068;3
6069;6069;4
6070;6070;5
6071;6071;5
6072;6072;0
6073;6073;9
6074;6074;6
6075;6075;4
6076;6076;6
6077;6077;7
6078;6078;10
6079;6079;2
6080;6080;3
6081;6081;3
6082;6082;8
6083;6083;10
6084;6084;10
6085;6085;3
6086;6086;9
6087;6087;0
6088;6088;8
6089;6089;0
6090;6090;10
6091;6091;4
6092;6092;3
6093;6093;1
6094;6094;6
6095;6095;9
6096;6096;5
6097;6097;6
6098;6098;6
6099;6099;6
6100;6100;8
6101;6101;5
6102;6102;2
6103;6103;10
6104;6104;7
6105;6105;3
6106;6106;1
6107;6107;2
6108;6108;6
6109;6109;3
6110;6110;0
6111;6111;2
6112;6112;1
6113;6113;9
6114;6114;3
6115;6115;6
6116;6116;4
6117;6117;4
6118;6118;5
6119;6119;6
6120;6120;7
6121;6121;6
6122;6122;9
6123;6123;0
6124;6124;2
6125;6125;2
6126;6126;5
6127;6127;2
6128;6128;0
6129;6129;3
6130;6130;6
6131;6131;6
6132;6132;7
6133;6133;3
6134;6134;5
6135;6135;9
6136;6136;4
6137;6137;2
6138;6138;4
6139;6139;2
6140;6140;4
6141;6141;6
6142;6142;3
6143;6143;5
6144;6144;8
6145;6145;9
6146;6146;6
6147;6147;9
6148;6148;7
6149;6149;6
6150;6150;1
6151;6151;2
6152;6152;0
6153;6153;1
6154;6154;5
6155;6155;8
6156;6156;10
6157;6157;9
6158;6158;2
6159;6159;5
6160;6160;1
6161;6161;2
6162;6162;10
6163;6163;0
6164;6164;0
6165;6165;9
6166;6166;6
6167;6167;9
6168;6168;1
6169;6169;8
6170;6170;10
6171;6171;5
6172;6172;3
6173;6173;0
6174;6174;9
6175;6175;6
6176;6176;8
6177;6177;6
6178;6178;5
6179;6179;7
6180;6180;5
6181;6181;5
6182;6182;3
6183;6183;9
6184;6184;4
6185;6185;9
6186;6186;1
6187;6187;6
6188;6188;6
6189;6189;10
6190;6190;3
6191;6191;10
6192;6192;0
6193;6193;4
6194;6194;9
6195;6195;3
6196;6196;10
6197;6197;4
6198;6198;10
6199;6199;4
6200;6200;9
6201;6201;10
6202;6202;5
6203;6203;10
6204;6204;9
6205;6205;6
6206;6206;2
6207;6207;1
6208;6208;2
6209;6209;6
6210;6210;8
6211;6211;4
6212;6212;5
6213;6213;6
6214;6214;5
6215;6215;7
6216;6216;2
6217;6217;1
6218;6218;7
6219;6219;2
6220;6220;0
6221;6221;3
6222;6222;0
6223;6223;6
6224;6224;0
6225;6225;6
6226;6226;7
6227;6227;9
6228;6228;10
6229;6229;3
6230;6230;6
6231;6231;3
6232;6232;3
6233;6233;8
6234;6234;1
6235;6235;7
6236;6236;3
6237;6237;7
6238;6238;6
6239;6239;4
6240;6240;6
6241;6241;10
6242;6242;9
6243;6243;8
6244;6244;5
6245;6245;1
6246;6246;7
6247;6247;1
6248;6248;4
6249;6249;2
6250;6250;0
6251;6251;9
6252;6252;4
6253;6253;0
6254;6254;4
6255;6255;3
6256;6256;1
6257;6257;4
6258;6258;7
6259;6259;9
6260;6260;2
6261;6261;0
6262;6262;6
6263;6263;3
6264;6264;7
6265;6265;10
6266;6266;2
6267;6267;6
6268;6268;1
6269;6269;2
6270;6270;5
6271;6271;4
6272;6272;3
6273;6273;9
6274;6274;9
6275;6275;0
6276;6276;8
6277;6277;8
6278;6278;2
6279;6279;2
6280;6280;9
6281;6281;1
6282;6282;8
6283;6283;7
6284;6284;3
6285;6285;3
6286;6286;5
6287;6287;1
6288;6288;9
6289;6289;2
6290;6290;1
6291;6291;5
6292;6292;9
6293;6293;7
6294;6294;7
6295;6295;8
6296;6296;9
6297;6297;0
6298;6298;2
6299;6299;4
6300;6300;6
6301;6301;10
6302;6302;9
6303;6303;3
6304;6304;7
6305;6305;10
6306;6306;7
6307;6307;1
6308;6308;0
6309;6309;2
6310;6310;6
6311;6311;6
6312;6312;5
6313;6313;7
6314;6314;8
6315;6315;0
6316;6316;0
6317;6317;5
6318;6318;10
6319;6319;0
6320;6320;8
6321;6321;10
6322;6322;9
6323;6323;2
6324;6324;8
6325;6325;9
6326;6326;1
6327;6327;3
6328;6328;10
6329;6329;6
6330;6330;8
6331;6331;2
6332;6332;3
6333;6333;9
6334;6334;5
6335;6335;0
6336;6336;4
6337;6337;10
6338;6338;10
6339;6339;6
6340;6340;6
6341;6341;3
6342;6342;10
6343;6343;10
6344;6344;3
6345;6345;0
6346;6346;6
6347;6347;8
6348;6348;7
6349;6349;6
6350;6350;1
6351;6351;5
6352;6352;10
6353;6353;0
6354;6354;1
6355;6355;7
6356;6356;1
6357;6357;6
6358;6358;3
6359;6359;6
6360;6360;8
6361;6361;10
6362;6362;5
6363;6363;6
6364;6364;6
6365;6365;4
6366;6366;6
6367;6367;4
6368;6368;9
6369;6369;10
6370;6370;7
6371;6371;1
6372;6372;10
6373;6373;10
6374;6374;1
6375;6375;7
6376;6376;3
6377;6377;8
6378;6378;5
6379;6379;2
6380;6380;7
6381;6381;1
6382;6382;3
6383;6383;5
6384;6384;5
6385;6385;10
6386;6386;8
6387;6387;7
6388;6388;1
6389;6389;0
6390;6390;5
6391;6391;2
6392;6392;5
6393;6393;6
6394;6394;6
6395;6395;1
6396;6396;5
6397;6397;5
6398;6398;8
6399;6399;2
6400;6400;2
6401;6401;1
6402;6402;2
6403;6403;6
6404;6404;3
6405;6405;8
6406;6406;6
6407;6407;5
6408;6408;8
6409;6409;10
6410;6410;2
6411;6411;0
6412;6412;0
6413;6413;4
6414;6414;2
6415;6415;0
6416;6416;5
6417;6417;3
6418;6418;3
6419;6419;2
6420;6420;0
6421;6421;10
6422;6422;6
6423;6423;3
6424;6424;7
6425;6425;7
6426;6426;6
6427;6427;5
6428;6428;7
6429;6429;2
6430;6430;1
6431;6431;3
6432;6432;9
6433;6433;7
6434;6434;9
6435;6435;4
6436;6436;10
6437;6437;4
6438;6438;8
6439;6439;5
6440;6440;8
6441;6441;9
6442;6442;2
6443;6443;8
6444;6444;1
6445;6445;2
6446;6446;4
6447;6447;0
6448;6448;7
6449;6449;2
6450;6450;7
6451;6451;7
6452;6452;2
6453;6453;3
6454;6454;9
6455;6455;4
6456;6456;7
6457;6457;7
6458;6458;4
6459;6459;5
6460;6460;5
6461;6461;5
6462;6462;10
6463;6463;7
6464;6464;1
6465;6465;6
6466;6466;1
6467;6467;9
6468;6468;4
6469;6469;6
6470;6470;2
6471;6471;1
6472;6472;6
6473;6473;10
6474;6474;4
6475;6475;9
6476;6476;2
6477;6477;8
6478;6478;6
6479;6479;3
6480;6480;7
6481;6481;0
6482;6482;6
6483;6483;4
6484;6484;6
6485;6485;1
6486;6486;3
6487;6487;2
6488;6488;1
6489;6489;0
6490;6490;2
6491;6491;6
6492;6492;10
6493;6493;8
6494;6494;6
6495;6495;10
6496;6496;0
6497;6497;7
6498;6498;7
6499;6499;3
6500;6500;4
6501;6501;8
6502;6502;3
6503;6503;10
6504;6504;8
6505;6505;1
6506;6506;7
6507;6507;1
6508;6508;5
6509;6509;1
6510;6510;10
6511;6511;7
6512;6512;10
6513;6513;2
6514;6514;4
6515;6515;9
6516;6516;3
6517;6517;2
6518;6518;10
6519;6519;0
6520;6520;9
6521;6521;8
6522;6522;8
6523;6523;3
6524;6524;10
6525;6525;10
6526;6526;10
6527;6527;6
6528;6528;6
6529;6529;2
6530;6530;7
6531;6531;8
6532;6532;5
6533;6533;8
6534;6534;0
6535;6535;0
6536;6536;10
6537;6537;5
6538;6538;1
6539;6539;9
6540;6540;4
6541;6541;1
6542;6542;4
6543;6543;0
6544;6544;9
6545;6545;8
6546;6546;10
6547;6547;7
6548;6548;10
6549;6549;8
6550;6550;8
6551;6551;7
6552;6552;7
6553;6553;2
6554;6554;3
6555;6555;9
6556;6556;5
6557;6557;0
6558;6558;8
6559;6559;8
6560;6560;2
6561;6561;9
6562;6562;6
6563;6563;2
6564;6564;0
6565;6565;7
6566;6566;9
6567;6567;7
6568;6568;7
6569;6569;7
6570;6570;7
6571;6571;10
6572;6572;8
6573;6573;6
6574;6574;9
6575;6575;5
6576;6576;8
6577;6577;5
6578;6578;6
6579;6579;3
6580;6580;5
6581;6581;6
6582;6582;5
6583;6583;2
6584;6584;4
6585;6585;9
6586;6586;6
6587;6587;7
6588;6588;3
6589;6589;3
6590;6590;0
6591;6591;6
6592;6592;10
6593;6593;1
6594;6594;9
6595;6595;6
6596;6596;5
6597;6597;10
6598;6598;1
6599;6599;5
6600;6600;5
6601;6601;3
6602;6602;3
6603;6603;6
6604;6604;7
6605;6605;1
6606;6606;1
6607;6607;7
6608;6608;1
6609;6609;7
6610;6610;0
6611;6611;10
6612;6612;10
6613;6613;3
6614;6614;4
6615;6615;9
6616;6616;5
6617;6617;0
6618;6618;0
6619;6619;3
6620;6620;7
6621;6621;10
6622;6622;1
6623;6623;4
6624;6624;5
6625;6625;7
6626;6626;8
6627;6627;0
6628;6628;6
6629;6629;7
6630;6630;8
6631;6631;3
6632;6632;1
6633;6633;2
6634;6634;9
6635;6635;2
6636;6636;5
6637;6637;9
6638;6638;6
6639;6639;8
6640;6640;3
6641;6641;1
6642;6642;8
6643;6643;7
6644;6644;0
6645;6645;4
6646;6646;6
6647;6647;4
6648;6648;6
6649;6649;0
6650;6650;7
6651;6651;0
6652;6652;6
6653;6653;5
6654;6654;6
6655;6655;7
6656;6656;0
6657;6657;1
6658;6658;4
6659;6659;3
6660;6660;10
6661;6661;4
6662;6662;10
6663;6663;9
6664;6664;9
6665;6665;6
6666;6666;8
6667;6667;0
6668;6668;10
6669;6669;2
6670;6670;4
6671;6671;5
6672;6672;5
6673;6673;4
6674;6674;6
6675;6675;5
6676;6676;1
6677;6677;10
6678;6678;3
6679;6679;8
6680;6680;2
6681;6681;3
6682;6682;4
6683;6683;6
6684;6684;5
6685;6685;10
6686;6686;0
6687;6687;10
6688;6688;9
6689;6689;10
6690;6690;8
6691;6691;0
6692;6692;9
6693;6693;1
6694;6694;4
6695;6695;6
6696;6696;0
6697;6697;1
6698;6698;7
6699;6699;4
6700;6700;2
6701;6701;2
6702;6702;1
6703;6703;0
6704;6704;7
6705;6705;10
6706;6706;3
6707;6707;1
6708;6708;6
6709;6709;9
6710;6710;8
6711;6711;2
6712;6712;8
6713;6713;5
6714;6714;9
6715;6715;9
6716;6716;6
6717;6717;5
6718;6718;8
6719;6719;4
6720;6720;9
6721;6721;7
6722;6722;5
6723;6723;1
6724;6724;6
6725;6725;1
6726;6726;0
6727;6727;7
6728;6728;6
6729;6729;3
6730;6730;8
6731;6731;2
6732;6732;4
6733;6733;6
6734;6734;1
6735;6735;7
6736;6736;10
6737;6737;2
6738;6738;4
6739;6739;6
6740;6740;5
6741;6741;2
6742;6742;6
6743;6743;8
6744;6744;3
6745;6745;8
6746;6746;9
6747;6747;2
6748;6748;3
6749;6749;8
6750;6750;9
6751;6751;5
6752;6752;5
6753;6753;0
6754;6754;7
6755;6755;1
6756;6756;2
6757;6757;4
6758;6758;2
6759;6759;8
6760;6760;9
6761;6761;8
6762;6762;4
6763;6763;0
6764;6764;2
6765;6765;9
6766;6766;0
6767;6767;2
6768;6768;6
6769;6769;1
6770;6770;0
6771;6771;2
6772;6772;8
6773;6773;0
6774;6774;5
6775;6775;6
6776;6776;2
6777;6777;6
6778;6778;7
6779;6779;7
6780;6780;5
6781;6781;9
6782;6782;7
6783;6783;1
6784;6784;10
6785;6785;10
6786;6786;9
6787;6787;3
6788;6788;8
6789;6789;4
6790;6790;2
6791;6791;6
6792;6792;5
6793;6793;4
6794;6794;6
6795;6795;2
6796;6796;5
6797;6797;3
6798;6798;4
6799;6799;1
6800;6800;6
6801;6801;8
6802;6802;5
6803;6803;10
6804;6804;10
6805;6805;5
6806;6806;1
6807;6807;2
6808;6808;8
6809;6809;7
6810;6810;9
6811;6811;4
6812;6812;8
6813;6813;2
6814;6814;9
6815;6815;6
6816;6816;4
6817;6817;0
6818;6818;10
6819;6819;0
6820;6820;9
6821;6821;1
6822;6822;1
6823;6823;9
6824;6824;0
6825;6825;6
6826;6826;5
6827;6827;7
6828;6828;4
6829;6829;0
6830;6830;6
6831;6831;7
6832;6832;7
6833;6833;0
6834;6834;7
6835;6835;9
6836;6836;4
6837;6837;5
6838;6838;6
6839;6839;10
6840;6840;2
6841;6841;10
6842;6842;9
6843;6843;7
6844;6844;5
6845;6845;4
6846;6846;10
6847;6847;6
6848;6848;6
6849;6849;7
6850;6850;10
6851;6851;4
6852;6852;8
6853;6853;6
6854;6854;3
6855;6855;4
6856;6856;0
6857;6857;1
6858;6858;3
6859;6859;7
6860;6860;8
6861;6861;4
6862;6862;9
6863;6863;7
6864;6864;5
6865;6865;1
6866;6866;6
6867;6867;6
6868;6868;2
6869;6869;2
6870;6870;4
6871;6871;0
6872;6872;7
6873;6873;2
6874;6874;1
6875;6875;4
6876;6876;7
6877;6877;9
6878;6878;3
6879;6879;7
6880;6880;6
6881;6881;7
6882;6882;5
6883;6883;4
6884;6884;7
6885;6885;7
6886;6886;8
6887;6887;4
6888;6888;8
6889;6889;3
6890;6890;7
6891;6891;7
6892;6892;6
6893;6893;8
6894;6894;3
6895;6895;0
6896;6896;1
6897;6897;1
6898;6898;10
6899;6899;10
6900;6900;2
6901;6901;5
6902;6902;2
6903;6903;7
6904;6904;8
6905;6905;9
6906;6906;1
6907;6907;10
6908;6908;0
6909;6909;9
6910;6910;8
6911;6911;5
6912;6912;3
6913;6913;9
6914;6914;7
6915;6915;10
6916;6916;7
6917;6917;1
6918;6918;6
6919;6919;1
6920;6920;1
6921;6921;7
6922;6922;1
6923;6923;7
6924;6924;4
6925;6925;10
6926;6926;7
6927;6927;5
6928;6928;10
6929;6929;0
6930;6930;8
6931;6931;3
6932;6932;3
6933;6933;5
6934;6934;7
6935;6935;0
6936;6936;6
6937;6937;7
6938;6938;2
6939;6939;10
6940;6940;0
6941;6941;0
6942;6942;1
6943;6943;8
6944;6944;2
6945;6945;5
6946;6946;10
6947;6947;10
6948;6948;8
6949;6949;1
6950;6950;7
6951;6951;6
6952;6952;10
6953;6953;5
6954;6954;1
6955;6955;2
6956;6956;10
6957;6957;3
6958;6958;7
6959;6959;10
6960;6960;7
6961;6961;3
6962;6962;9
6963;6963;2
6964;6964;10
6965;6965;6
6966;6966;8
6967;6967;6
6968;6968;10
6969;6969;5
6970;6970;10
6971;6971;9
6972;6972;10
6973;6973;8
6974;6974;1
6975;6975;1
6976;6976;10
6977;6977;10
6978;6978;6
6979;6979;3
6980;6980;1
6981;6981;3
6982;6982;0
6983;6983;6
6984;6984;9
6985;6985;7
6986;6986;4
6987;6987;7
6988;6988;0
6989;6989;1
6990;6990;10
6991;6991;1
6992;6992;4
6993;6993;10
6994;6994;7
6995;6995;7
6996;6996;9
6997;6997;0
6998;6998;6
6999;6999;0
7000;7000;4
7001;7001;7
7002;7002;5
7003;7003;9
7004;7004;3
7005;7005;9
7006;7006;2
7007;7007;3
7008;7008;3
7009;7009;9
7010;7010;8
7011;7011;0
7012;7012;2
7013;7013;3
7014;7014;6
7015;7015;9
7016;7016;7
7017;7017;5
7018;7018;9
7019;7019;7
7020;7020;0
7021;7021;7
7022;7022;9
7023;7023;2
7024;7024;3
7025;7025;5
7026;7026;2
7027;7027;0
7028;7028;6
7029;7029;0
7030;7030;3
7031;7031;9
7032;7032;10
7033;7033;3
7034;7034;1
7035;7035;1
7036;7036;6
7037;7037;7
7038;7038;8
7039;7039;1
7040;7040;5
7041;7041;2
7042;7042;5
7043;7043;2
7044;7044;4
7045;7045;4
7046;7046;2
7047;7047;7
7048;7048;9
7049;7049;10
7050;7050;2
7051;7051;1
7052;7052;10
7053;7053;3
7054;7054;9
7055;7055;5
7056;7056;7
7057;7057;5
7058;7058;8
7059;7059;4
7060;7060;7
7061;7061;5
7062;7062;1
7063;7063;1
7064;7064;6
7065;7065;0
7066;7066;6
7067;7067;7
7068;7068;10
7069;7069;2
7070;7070;5
7071;7071;1
7072;7072;9
7073;7073;7
7074;7074;4
7075;7075;9
7076;7076;1
7077;7077;2
7078;7078;9
7079;7079;3
7080;7080;2
7081;7081;5
7082;7082;6
7083;7083;7
7084;7084;8
7085;7085;3
7086;7086;4
7087;7087;9
7088;7088;4
7089;7089;1
7090;7090;2
7091;7091;8
7092;7092;8
7093;7093;7
7094;7094;3
7095;7095;1
7096;7096;5
7097;7097;4
7098;7098;0
7099;7099;2
7100;7100;3
7101;7101;1
7102;7102;8
7103;7103;4
7104;7104;3
7105;7105;6
7106;7106;9
7107;7107;3
7108;7108;1
7109;7109;5
7110;7110;8
7111;7111;9
7112;7112;7
7113;7113;3
7114;7114;5
7115;7115;3
7116;7116;6
7117;7117;0
7118;7118;4
7119;7119;2
7120;7120;5
7121;7121;5
7122;7122;9
7123;7123;9
7124;7124;3
7125;7125;6
7126;7126;0
7127;7127;1
7128;7128;5
7129;7129;8
7130;7130;8
7131;7131;6
7132;7132;4
7133;7133;4
7134;7134;4
7135;7135;1
7136;7136;9
7137;7137;7
7138;7138;7
7139;7139;9
7140;7140;9
7141;7141;10
7142;7142;9
7143;7143;3
7144;7144;9
7145;7145;8
7146;7146;0
7147;7147;5
7148;7148;6
7149;7149;4
7150;7150;4
7151;7151;4
7152;7152;10
7153;7153;0
7154;7154;2
7155;7155;7
7156;7156;2
7157;7157;7
7158;7158;2
7159;7159;4
7160;7160;6
7161;7161;0
7162;7162;0
7163;7163;1
7164;7164;0
7165;7165;1
7166;7166;4
7167;7167;1
7168;7168;7
7169;7169;6
7170;7170;10
7171;7171;10
7172;7172;3
7173;7173;2
7174;7174;3
7175;7175;5
7176;7176;8
7177;7177;3
7178;7178;0
7179;7179;3
7180;7180;9
7181;7181;10
7182;7182;8
7183;7183;10
7184;7184;6
7185;7185;3
7186;7186;5
7187;7187;5
7188;7188;5
7189;7189;3
7190;7190;8
7191;7191;8
7192;7192;1
7193;7193;6
7194;7194;9
7195;7195;6
7196;7196;8
7197;7197;0
7198;7198;0
7199;7199;5
7200;7200;7
7201;7201;0
7202;7202;4
7203;7203;7
7204;7204;9
7205;7205;7
7206;7206;1
7207;7207;5
7208;7208;4
7209;7209;4
7210;7210;8
7211;7211;6
7212;7212;7
7213;7213;3
7214;7214;5
7215;7215;10
7216;7216;6
7217;7217;6
7218;7218;2
7219;7219;6
7220;7220;9
7221;7221;8
7222;7222;10
7223;7223;10
7224;7224;10
7225;7225;8
7226;7226;8
7227;7227;8
7228;7228;10
7229;7229;10
7230;7230;7
7231;7231;9
7232;7232;8
7233;7233;5
7234;7234;1
7235;7235;7
7236;7236;3
7237;7237;8
7238;7238;7
7239;7239;1
