"order_ID";"menu_item_ID";"quantity"
"7553";"7553";"96"
"7554";"7554";"41"
"7555";"7555";"70"
"7556";"7556";"1"
"7557";"7557";"15"
"7558";"7558";"62"
"7559";"7559";"79"
"7560";"7560";"40"
"7561";"7561";"17"
"7562";"7562";"82"
"7563";"7563";"55"
"7564";"7564";"51"
"7565";"7565";"38"
"7566";"7566";"87"
"7567";"7567";"14"
"7568";"7568";"15"
"7569";"7569";"11"
"7570";"7570";"38"
"7571";"7571";"46"
"7572";"7572";"19"
"7573";"7573";"52"
"7574";"7574";"75"
"7575";"7575";"85"
"7576";"7576";"53"
"7577";"7577";"89"
"7578";"7578";"82"
"7579";"7579";"29"
"7580";"7580";"72"
"7581";"7581";"0"
"7582";"7582";"18"
"7583";"7583";"83"
"7584";"7584";"72"
"7585";"7585";"47"
"7586";"7586";"1"
"7587";"7587";"90"
"7588";"7588";"95"
"7589";"7589";"81"
"7590";"7590";"36"
"7591";"7591";"29"
"7592";"7592";"45"
"7593";"7593";"77"
"7594";"7594";"84"
"7595";"7595";"100"
"7596";"7596";"3"
"7597";"7597";"52"
"7598";"7598";"16"
"7599";"7599";"71"
"7600";"7600";"30"
"7601";"7601";"52"
"7602";"7602";"52"
"7603";"7603";"56"
"7604";"7604";"0"
"7605";"7605";"47"
"7606";"7606";"73"
"7607";"7607";"86"
"7608";"7608";"4"
"7609";"7609";"78"
"7610";"7610";"47"
"7611";"7611";"80"
"7612";"7612";"15"
"7613";"7613";"54"
"7614";"7614";"61"
"7615";"7615";"23"
"7616";"7616";"0"
"7617";"7617";"95"
"7618";"7618";"68"
"7619";"7619";"52"
"7620";"7620";"81"
"7621";"7621";"86"
"7622";"7622";"46"
"7623";"7623";"16"
"7624";"7624";"36"
"7625";"7625";"77"
"7626";"7626";"51"
"7627";"7627";"14"
"7628";"7628";"43"
"7629";"7629";"67"
"7630";"7630";"61"
"7631";"7631";"45"
"7632";"7632";"97"
"7633";"7633";"67"
"7634";"7634";"52"
"7635";"7635";"66"
"7636";"7636";"27"
"7637";"7637";"88"
"7638";"7638";"43"
"7639";"7639";"61"
"7640";"7640";"14"
"7641";"7641";"66"
"7642";"7642";"18"
"7643";"7643";"98"
"7644";"7644";"90"
"7645";"7645";"95"
"7646";"7646";"9"
"7647";"7647";"73"
"7648";"7648";"59"
"7649";"7649";"53"
"7650";"7650";"56"
"7651";"7651";"76"
"7652";"7652";"65"
"7653";"7653";"19"
"7654";"7654";"36"
"7655";"7655";"69"
"7656";"7656";"35"
"7657";"7657";"19"
"7658";"7658";"94"
"7659";"7659";"27"
"7660";"7660";"42"
"7661";"7661";"89"
"7662";"7662";"53"
"7663";"7663";"16"
"7664";"7664";"77"
"7665";"7665";"78"
"7666";"7666";"76"
"7667";"7667";"7"
"7668";"7668";"55"
"7669";"7669";"52"
"7670";"7670";"84"
"7671";"7671";"20"
"7672";"7672";"19"
"7673";"7673";"37"
"7674";"7674";"97"
"7675";"7675";"48"
"7676";"7676";"33"
"7677";"7677";"55"
"7678";"7678";"38"
"7679";"7679";"89"
"7680";"7680";"61"
"7681";"7681";"63"
"7682";"7682";"93"
"7683";"7683";"63"
"7684";"7684";"50"
"7685";"7685";"20"
"7686";"7686";"74"
"7687";"7687";"37"
"7688";"7688";"74"
"7689";"7689";"72"
"7690";"7690";"63"
"7691";"7691";"71"
"7692";"7692";"10"
"7693";"7693";"75"
"7694";"7694";"22"
"7695";"7695";"59"
"7696";"7696";"72"
"7697";"7697";"44"
"7698";"7698";"12"
"7699";"7699";"99"
"7700";"7700";"22"
"7701";"7701";"68"
"7702";"7702";"89"
"7703";"7703";"37"
"7704";"7704";"95"
"7705";"7705";"1"
"7706";"7706";"20"
"7707";"7707";"47"
"7708";"7708";"41"
"7709";"7709";"7"
"7710";"7710";"48"
"7711";"7711";"71"
"7712";"7712";"21"
"7713";"7713";"75"
"7714";"7714";"46"
"7715";"7715";"5"
"7716";"7716";"83"
"7717";"7717";"96"
"7718";"7718";"31"
"7719";"7719";"49"
"7720";"7720";"31"
"7721";"7721";"11"
"7722";"7722";"20"
"7723";"7723";"35"
"7724";"7724";"82"
"7725";"7725";"12"
"7726";"7726";"5"
"7727";"7727";"59"
"7728";"7728";"16"
"7729";"7729";"67"
"7730";"7730";"14"
"7731";"7731";"19"
"7732";"7732";"79"
"7733";"7733";"26"
"7734";"7734";"63"
"7735";"7735";"44"
"7736";"7736";"77"
"7737";"7737";"56"
"7738";"7738";"71"
"7739";"7739";"87"
"7740";"7740";"61"
"7741";"7741";"84"
"7742";"7742";"84"
"7743";"7743";"39"
"7744";"7744";"23"
"7745";"7745";"27"
"7746";"7746";"35"
"7747";"7747";"22"
"7748";"7748";"67"
"7749";"7749";"17"
"7750";"7750";"99"
"7751";"7751";"60"
"7752";"7752";"4"
"7753";"7753";"10"
"7754";"7754";"2"
"7755";"7755";"98"
"7756";"7756";"1"
"7757";"7757";"56"
"7758";"7758";"28"
"7759";"7759";"79"
"7760";"7760";"43"
"7761";"7761";"76"
"7762";"7762";"73"
"7763";"7763";"99"
"7764";"7764";"25"
"7765";"7765";"38"
"7766";"7766";"92"
"7767";"7767";"1"
"7768";"7768";"97"
"7769";"7769";"22"
"7770";"7770";"40"
"7771";"7771";"99"
"7772";"7772";"11"
"7773";"7773";"43"
"7774";"7774";"53"
"7775";"7775";"86"
"7776";"7776";"44"
"7777";"7777";"2"
"7778";"7778";"6"
"7779";"7779";"32"
"7780";"7780";"78"
"7781";"7781";"85"
"7782";"7782";"45"
"7783";"7783";"75"
"7784";"7784";"48"
"7785";"7785";"13"
"7786";"7786";"27"
"7787";"7787";"99"
"7788";"7788";"6"
"7789";"7789";"74"
"7790";"7790";"77"
"7791";"7791";"88"
"7792";"7792";"59"
"7793";"7793";"53"
"7794";"7794";"18"
"7795";"7795";"72"
"7796";"7796";"69"
"7797";"7797";"79"
"7798";"7798";"79"
"7799";"7799";"32"
"7800";"7800";"1"
"7801";"7801";"87"
"7802";"7802";"72"
"7803";"7803";"19"
"7804";"7804";"13"
"7805";"7805";"91"
"7806";"7806";"96"
"7807";"7807";"9"
"7808";"7808";"21"
"7809";"7809";"98"
"7810";"7810";"73"
"7811";"7811";"79"
"7812";"7812";"8"
"7813";"7813";"57"
"7814";"7814";"37"
"7815";"7815";"81"
"7816";"7816";"7"
"7817";"7817";"43"
"7818";"7818";"10"
"7819";"7819";"53"
"7820";"7820";"84"
"7821";"7821";"51"
"7822";"7822";"79"
"7823";"7823";"41"
"7824";"7824";"17"
"7825";"7825";"100"
"7826";"7826";"28"
"7827";"7827";"51"
"7828";"7828";"8"
"7829";"7829";"5"
"7830";"7830";"22"
"7831";"7831";"1"
"7832";"7832";"39"
"7833";"7833";"39"
"7834";"7834";"91"
"7835";"7835";"37"
"7836";"7836";"33"
"7837";"7837";"60"
"7838";"7838";"43"
"7839";"7839";"12"
"7840";"7840";"69"
"7841";"7841";"44"
"7842";"7842";"43"
"7843";"7843";"66"
"7844";"7844";"60"
"7845";"7845";"41"
"7846";"7846";"41"
"7847";"7847";"77"
"7848";"7848";"43"
"7849";"7849";"10"
"7850";"7850";"77"
"7851";"7851";"31"
"7852";"7852";"16"
"7853";"7853";"63"
"7854";"7854";"87"
"7855";"7855";"58"
"7856";"7856";"2"
"7857";"7857";"30"
"7858";"7858";"72"
"7859";"7859";"53"
"7860";"7860";"52"
"7861";"7861";"34"
"7862";"7862";"61"
"7863";"7863";"76"
"7864";"7864";"47"
"7865";"7865";"1"
"7866";"7866";"100"
"7867";"7867";"67"
"7868";"7868";"6"
"7869";"7869";"65"
"7870";"7870";"78"
"7871";"7871";"1"
"7872";"7872";"19"
"7873";"7873";"76"
"7874";"7874";"87"
"7875";"7875";"67"
"7876";"7876";"86"
"7877";"7877";"59"
"7878";"7878";"55"
"7879";"7879";"48"
"7880";"7880";"17"
"7881";"7881";"9"
"7882";"7882";"48"
"7883";"7883";"50"
"7884";"7884";"61"
"7885";"7885";"48"
"7886";"7886";"49"
"7887";"7887";"69"
"7888";"7888";"98"
"7889";"7889";"11"
"7890";"7890";"78"
"7891";"7891";"67"
"7892";"7892";"50"
"7893";"7893";"98"
"7894";"7894";"45"
"7895";"7895";"76"
"7896";"7896";"90"
"7897";"7897";"100"
"7898";"7898";"89"
"7899";"7899";"59"
"7900";"7900";"84"
"7901";"7901";"59"
"7902";"7902";"7"
"7903";"7903";"71"
"7904";"7904";"20"
"7905";"7905";"25"
"7906";"7906";"61"
"7907";"7907";"88"
"7908";"7908";"62"
"7909";"7909";"33"
"7910";"7910";"86"
"7911";"7911";"57"
"7912";"7912";"59"
"7913";"7913";"31"
"7914";"7914";"21"
"7915";"7915";"5"
"7916";"7916";"14"
"7917";"7917";"45"
"7918";"7918";"56"
"7919";"7919";"53"
"7920";"7920";"96"
"7921";"7921";"82"
"7922";"7922";"49"
"7923";"7923";"91"
"7924";"7924";"25"
"7925";"7925";"46"
"7926";"7926";"56"
"7927";"7927";"80"
"7928";"7928";"11"
"7929";"7929";"82"
"7930";"7930";"30"
"7931";"7931";"71"
"7932";"7932";"1"
"7933";"7933";"44"
"7934";"7934";"98"
"7935";"7935";"5"
"7936";"7936";"48"
"7937";"7937";"69"
"7938";"7938";"75"
"7939";"7939";"15"
"7940";"7940";"1"
"7941";"7941";"78"
"7942";"7942";"3"
"7943";"7943";"66"
"7944";"7944";"35"
"7945";"7945";"75"
"7946";"7946";"34"
"7947";"7947";"83"
"7948";"7948";"94"
"7949";"7949";"33"
"7950";"7950";"31"
"7951";"7951";"63"
"7952";"7952";"59"
"7953";"7953";"51"
"7954";"7954";"78"
"7955";"7955";"24"
"7956";"7956";"56"
"7957";"7957";"23"
"7958";"7958";"18"
"7959";"7959";"33"
"7960";"7960";"75"
"7961";"7961";"66"
"7962";"7962";"12"
"7963";"7963";"85"
"7964";"7964";"4"
"7965";"7965";"89"
"7966";"7966";"68"
"7967";"7967";"68"
"7968";"7968";"24"
"7969";"7969";"17"
"7970";"7970";"8"
"7971";"7971";"98"
"7972";"7972";"75"
"7973";"7973";"91"
"7974";"7974";"85"
"7975";"7975";"58"
"7976";"7976";"71"
"7977";"7977";"32"
"7978";"7978";"59"
"7979";"7979";"52"
"7980";"7980";"46"
"7981";"7981";"4"
"7982";"7982";"9"
"7983";"7983";"18"
"7984";"7984";"65"
"7985";"7985";"81"
"7986";"7986";"7"
"7987";"7987";"90"
"7988";"7988";"48"
"7989";"7989";"2"
"7990";"7990";"34"
"7991";"7991";"42"
"7992";"7992";"73"
"7993";"7993";"18"
"7994";"7994";"50"
"7995";"7995";"72"
"7996";"7996";"65"
"7997";"7997";"42"
"7998";"7998";"100"
"7999";"7999";"33"
"8000";"8000";"41"
"8001";"8001";"100"
"8002";"8002";"56"
"8003";"8003";"7"
"8004";"8004";"18"
"8005";"8005";"48"
"8006";"8006";"44"
"8007";"8007";"21"
"8008";"8008";"56"
"8009";"8009";"97"
"8010";"8010";"22"
"8011";"8011";"85"
"8012";"8012";"89"
"8013";"8013";"55"
"8014";"8014";"43"
"8015";"8015";"90"
"8016";"8016";"12"
"8017";"8017";"38"
"8018";"8018";"71"
"8019";"8019";"73"
"8020";"8020";"65"
"8021";"8021";"63"
"8022";"8022";"20"
"8023";"8023";"32"
"8024";"8024";"49"
"8025";"8025";"79"
"8026";"8026";"60"
"8027";"8027";"63"
"8028";"8028";"46"
"8029";"8029";"26"
"8030";"8030";"86"
"8031";"8031";"47"
"8032";"8032";"54"
"8033";"8033";"84"
"8034";"8034";"36"
"8035";"8035";"62"
"8036";"8036";"80"
"8037";"8037";"37"
"8038";"8038";"3"
"8039";"8039";"26"
"8040";"8040";"77"
"8041";"8041";"91"
"8042";"8042";"15"
"8043";"8043";"56"
"8044";"8044";"91"
"8045";"8045";"50"
"8046";"8046";"4"
"8047";"8047";"74"
"8048";"8048";"34"
"8049";"8049";"37"
"8050";"8050";"52"
"8051";"8051";"92"
"8052";"8052";"36"
"8053";"8053";"12"
"8054";"8054";"83"
"8055";"8055";"93"
"8056";"8056";"78"
"8057";"8057";"20"
"8058";"8058";"17"
"8059";"8059";"83"
"8060";"8060";"33"
"8061";"8061";"90"
"8062";"8062";"39"
"8063";"8063";"89"
"8064";"8064";"70"
"8065";"8065";"9"
"8066";"8066";"64"
"8067";"8067";"46"
"8068";"8068";"98"
"8069";"8069";"36"
"8070";"8070";"10"
"8071";"8071";"41"
"8072";"8072";"82"
"8073";"8073";"62"
"8074";"8074";"68"
"8075";"8075";"60"
"8076";"8076";"75"
"8077";"8077";"88"
"8078";"8078";"40"
"8079";"8079";"61"
"8080";"8080";"40"
"8081";"8081";"96"
"8082";"8082";"88"
"8083";"8083";"82"
"8084";"8084";"20"
"8085";"8085";"58"
"8086";"8086";"30"
"8087";"8087";"11"
"8088";"8088";"67"
"8089";"8089";"19"
"8090";"8090";"31"
"8091";"8091";"63"
"8092";"8092";"37"
"8093";"8093";"28"
"8094";"8094";"19"
"8095";"8095";"61"
"8096";"8096";"19"
"8097";"8097";"29"
"8098";"8098";"53"
"8099";"8099";"89"
"8100";"8100";"37"
"8101";"8101";"95"
"8102";"8102";"81"
"8103";"8103";"83"
"8104";"8104";"77"
"8105";"8105";"44"
"8106";"8106";"89"
"8107";"8107";"58"
"8108";"8108";"21"
"8109";"8109";"3"
"8110";"8110";"9"
"8111";"8111";"88"
"8112";"8112";"24"
"8113";"8113";"89"
"8114";"8114";"7"
"8115";"8115";"49"
"8116";"8116";"63"
"8117";"8117";"20"
"8118";"8118";"45"
"8119";"8119";"42"
"8120";"8120";"84"
"8121";"8121";"14"
"8122";"8122";"24"
"8123";"8123";"97"
"8124";"8124";"30"
"8125";"8125";"76"
"8126";"8126";"21"
"8127";"8127";"27"
"8128";"8128";"2"
"8129";"8129";"24"
"8130";"8130";"60"
"8131";"8131";"84"
"8132";"8132";"4"
"8133";"8133";"33"
"8134";"8134";"4"
"8135";"8135";"53"
"8136";"8136";"89"
"8137";"8137";"99"
"8138";"8138";"97"
"8139";"8139";"11"
"8140";"8140";"62"
"8141";"8141";"95"
"8142";"8142";"85"
"8143";"8143";"23"
"8144";"8144";"8"
"8145";"8145";"16"
"8146";"8146";"46"
"8147";"8147";"94"
"8148";"8148";"4"
"8149";"8149";"3"
"8150";"8150";"51"
"8151";"8151";"62"
"8152";"8152";"85"
"8153";"8153";"32"
"8154";"8154";"76"
"8155";"8155";"13"
"8156";"8156";"94"
"8157";"8157";"2"
"8158";"8158";"90"
"8159";"8159";"43"
"8160";"8160";"17"
"8161";"8161";"10"
"8162";"8162";"31"
"8163";"8163";"51"
"8164";"8164";"34"
"8165";"8165";"22"
"8166";"8166";"92"
"8167";"8167";"53"
"8168";"8168";"35"
"8169";"8169";"97"
"8170";"8170";"28"
"8171";"8171";"54"
"8172";"8172";"15"
"8173";"8173";"61"
"8174";"8174";"15"
"8175";"8175";"3"
"8176";"8176";"38"
"8177";"8177";"51"
"8178";"8178";"31"
"8179";"8179";"77"
"8180";"8180";"50"
"8181";"8181";"14"
"8182";"8182";"80"
"8183";"8183";"19"
"8184";"8184";"2"
"8185";"8185";"78"
"8186";"8186";"66"
"8187";"8187";"72"
"8188";"8188";"44"
"8189";"8189";"53"
"8190";"8190";"8"
"8191";"8191";"91"
"8192";"8192";"79"
"8193";"8193";"55"
"8194";"8194";"51"
"8195";"8195";"87"
"8196";"8196";"64"
"8197";"8197";"36"
"8198";"8198";"96"
"8199";"8199";"34"
"8200";"8200";"41"
"8201";"8201";"92"
"8202";"8202";"48"
"8203";"8203";"4"
"8204";"8204";"81"
"8205";"8205";"95"
"8206";"8206";"7"
"8207";"8207";"33"
"8208";"8208";"1"
"8209";"8209";"58"
"8210";"8210";"0"
"8211";"8211";"32"
"8212";"8212";"77"
"8213";"8213";"65"
"8214";"8214";"28"
"8215";"8215";"14"
"8216";"8216";"32"
"8217";"8217";"79"
"8218";"8218";"3"
"8219";"8219";"65"
"8220";"8220";"7"
"8221";"8221";"7"
"8222";"8222";"95"
"8223";"8223";"39"
"8224";"8224";"100"
"8225";"8225";"43"
"8226";"8226";"43"
"8227";"8227";"12"
"8228";"8228";"85"
"8229";"8229";"46"
"8230";"8230";"67"
"8231";"8231";"63"
"8232";"8232";"5"
"8233";"8233";"28"
"8234";"8234";"19"
"8235";"8235";"80"
"8236";"8236";"46"
"8237";"8237";"0"
"8238";"8238";"89"
"8239";"8239";"96"
"8240";"8240";"40"
"8241";"8241";"7"
"8242";"8242";"88"
"8243";"8243";"34"
"8244";"8244";"100"
"8245";"8245";"34"
"8246";"8246";"3"
"8247";"8247";"73"
"8248";"8248";"98"
"8249";"8249";"18"
"8250";"8250";"6"
"8251";"8251";"2"
"8252";"8252";"98"
"8253";"8253";"58"
"8254";"8254";"78"
"8255";"8255";"58"
"8256";"8256";"55"
"8257";"8257";"45"
"8258";"8258";"91"
"8259";"8259";"23"
"8260";"8260";"92"
"8261";"8261";"28"
"8262";"8262";"40"
"8263";"8263";"45"
"8264";"8264";"99"
"8265";"8265";"53"
"8266";"8266";"33"
"8267";"8267";"23"
"8268";"8268";"55"
"8269";"8269";"7"
"8270";"8270";"55"
"8271";"8271";"84"
"8272";"8272";"0"
"8273";"8273";"12"
"8274";"8274";"49"
"8275";"8275";"65"
"8276";"8276";"58"
"8277";"8277";"83"
"8278";"8278";"27"
"8279";"8279";"55"
"8280";"8280";"64"
"8281";"8281";"94"
"8282";"8282";"60"
"8283";"8283";"54"
"8284";"8284";"23"
"8285";"8285";"49"
"8286";"8286";"31"
"8287";"8287";"61"
"8288";"8288";"48"
"8289";"8289";"43"
"8290";"8290";"83"
"8291";"8291";"33"
"8292";"8292";"73"
"8293";"8293";"24"
"8294";"8294";"17"
"8295";"8295";"82"
"8296";"8296";"87"
"8297";"8297";"17"
"8298";"8298";"91"
"8299";"8299";"71"
"8300";"8300";"45"
"8301";"8301";"94"
"8302";"8302";"43"
"8303";"8303";"59"
"8304";"8304";"8"
"8305";"8305";"28"
"8306";"8306";"24"
"8307";"8307";"88"
"8308";"8308";"27"
"8309";"8309";"1"
"8310";"8310";"59"
"8311";"8311";"95"
"8312";"8312";"69"
"8313";"8313";"28"
"8314";"8314";"44"
"8315";"8315";"89"
"8316";"8316";"2"
"8317";"8317";"68"
"8318";"8318";"95"
"8319";"8319";"87"
"8320";"8320";"23"
"8321";"8321";"16"
"8322";"8322";"47"
"8323";"8323";"10"
"8324";"8324";"88"
"8325";"8325";"68"
"8326";"8326";"8"
"8327";"8327";"27"
"8328";"8328";"66"
"8329";"8329";"49"
"8330";"8330";"24"
"8331";"8331";"28"
"8332";"8332";"32"
"8333";"8333";"81"
"8334";"8334";"77"
"8335";"8335";"56"
"8336";"8336";"55"
"8337";"8337";"41"
"8338";"8338";"81"
"8339";"8339";"45"
"8340";"8340";"12"
"8341";"8341";"93"
"8342";"8342";"14"
"8343";"8343";"83"
"8344";"8344";"51"
"8345";"8345";"3"
"8346";"8346";"87"
"8347";"8347";"63"
"8348";"8348";"33"
"8349";"8349";"26"
"8350";"8350";"99"
"8351";"8351";"37"
"8352";"8352";"68"
"8353";"8353";"11"
"8354";"8354";"25"
"8355";"8355";"42"
"8356";"8356";"94"
"8357";"8357";"78"
"8358";"8358";"58"
"8359";"8359";"36"
"8360";"8360";"78"
"8361";"8361";"15"
"8362";"8362";"91"
"8363";"8363";"56"
"8364";"8364";"89"
"8365";"8365";"16"
"8366";"8366";"38"
"8367";"8367";"10"
"8368";"8368";"69"
"8369";"8369";"74"
"8370";"8370";"38"
"8371";"8371";"73"
"8372";"8372";"28"
"8373";"8373";"79"
"8374";"8374";"85"
"8375";"8375";"56"
"8376";"8376";"56"
"8377";"8377";"44"
"8378";"8378";"65"
"8379";"8379";"2"
"8380";"8380";"0"
"8381";"8381";"30"
"8382";"8382";"67"
"8383";"8383";"13"
"8384";"8384";"93"
"8385";"8385";"63"
"8386";"8386";"31"
"8387";"8387";"41"
"8388";"8388";"81"
"8389";"8389";"56"
"8390";"8390";"66"
"8391";"8391";"92"
"8392";"8392";"16"
"8393";"8393";"52"
"8394";"8394";"68"
"8395";"8395";"96"
"8396";"8396";"35"
"8397";"8397";"28"
"8398";"8398";"98"
"8399";"8399";"80"
"8400";"8400";"33"
"8401";"8401";"49"
"8402";"8402";"21"
"8403";"8403";"15"
"8404";"8404";"32"
"8405";"8405";"26"
"8406";"8406";"97"
"8407";"8407";"25"
"8408";"8408";"27"
"8409";"8409";"15"
"8410";"8410";"94"
"8411";"8411";"72"
"8412";"8412";"59"
"8413";"8413";"98"
"8414";"8414";"97"
"8415";"8415";"30"
"8416";"8416";"1"
"8417";"8417";"58"
"8418";"8418";"27"
"8419";"8419";"26"
"8420";"8420";"29"
"8421";"8421";"66"
"8422";"8422";"75"
"8423";"8423";"13"
"8424";"8424";"65"
"8425";"8425";"69"
"8426";"8426";"64"
"8427";"8427";"5"
"8428";"8428";"76"
"8429";"8429";"37"
"8430";"8430";"86"
"8431";"8431";"87"
"8432";"8432";"16"
"8433";"8433";"36"
"8434";"8434";"97"
"8435";"8435";"5"
"8436";"8436";"66"
"8437";"8437";"25"
"8438";"8438";"45"
"8439";"8439";"26"
"8440";"8440";"68"
"8441";"8441";"98"
"8442";"8442";"97"
"8443";"8443";"18"
"8444";"8444";"79"
"8445";"8445";"93"
"8446";"8446";"70"
"8447";"8447";"56"
"8448";"8448";"17"
"8449";"8449";"74"
"8450";"8450";"66"
"8451";"8451";"24"
"8452";"8452";"10"
"8453";"8453";"96"
"8454";"8454";"64"
"8455";"8455";"5"
"8456";"8456";"96"
"8457";"8457";"39"
"8458";"8458";"46"
"8459";"8459";"39"
"8460";"8460";"48"
"8461";"8461";"99"
"8462";"8462";"22"
"8463";"8463";"94"
"8464";"8464";"62"
"8465";"8465";"50"
"8466";"8466";"14"
"8467";"8467";"93"
"8468";"8468";"91"
"8469";"8469";"97"
"8470";"8470";"65"
"8471";"8471";"81"
"8472";"8472";"10"
"8473";"8473";"97"
"8474";"8474";"59"
"8475";"8475";"21"
"8476";"8476";"12"
"8477";"8477";"10"
"8478";"8478";"20"
"8479";"8479";"38"
"8480";"8480";"55"
"8481";"8481";"57"
"8482";"8482";"35"
"8483";"8483";"35"
"8484";"8484";"68"
"8485";"8485";"53"
"8486";"8486";"17"
"8487";"8487";"52"
"8488";"8488";"78"
"8489";"8489";"57"
"8490";"8490";"89"
"8491";"8491";"87"
"8492";"8492";"21"
"8493";"8493";"39"
"8494";"8494";"91"
"8495";"8495";"90"
"8496";"8496";"99"
"8497";"8497";"1"
"8498";"8498";"20"
"8499";"8499";"46"
"8500";"8500";"96"
"8501";"8501";"30"
"8502";"8502";"56"
"8503";"8503";"28"
"8504";"8504";"25"
"8505";"8505";"65"
"8506";"8506";"56"
"8507";"8507";"37"
"8508";"8508";"38"
"8509";"8509";"63"
"8510";"8510";"49"
"8511";"8511";"13"
"8512";"8512";"10"
"8513";"8513";"26"
"8514";"8514";"34"
"8515";"8515";"62"
"8516";"8516";"50"
"8517";"8517";"65"
"8518";"8518";"9"
"8519";"8519";"85"
"8520";"8520";"68"
"8521";"8521";"72"
"8522";"8522";"8"
"8523";"8523";"14"
"8524";"8524";"6"
"8525";"8525";"2"
"8526";"8526";"91"
"8527";"8527";"4"
"8528";"8528";"78"
"8529";"8529";"18"
"8530";"8530";"90"
"8531";"8531";"54"
"8532";"8532";"38"
"8533";"8533";"50"
"8534";"8534";"65"
"8535";"8535";"57"
"8536";"8536";"64"
"8537";"8537";"65"
"8538";"8538";"46"
"8539";"8539";"13"
"8540";"8540";"96"
"8541";"8541";"46"
"8542";"8542";"38"
"8543";"8543";"92"
"8544";"8544";"68"
"8545";"8545";"92"
"8546";"8546";"53"
"8547";"8547";"76"
"8548";"8548";"98"
"8549";"8549";"35"
"8550";"8550";"88"
"8551";"8551";"75"
"8552";"8552";"48"
"8553";"8553";"43"
"8554";"8554";"74"
"8555";"8555";"88"
"8556";"8556";"21"
"8557";"8557";"47"
"8558";"8558";"41"
"8559";"8559";"75"
"8560";"8560";"29"
"8561";"8561";"54"
"8562";"8562";"66"
"8563";"8563";"1"
"8564";"8564";"49"
"8565";"8565";"78"
"8566";"8566";"54"
"8567";"8567";"52"
"8568";"8568";"18"
"8569";"8569";"73"
"8570";"8570";"11"
"8571";"8571";"47"
"8572";"8572";"83"
"8573";"8573";"42"
"8574";"8574";"71"
"8575";"8575";"47"
"8576";"8576";"64"
"8577";"8577";"69"
"8578";"8578";"95"
"8579";"8579";"100"
"8580";"8580";"4"
"8581";"8581";"29"
"8582";"8582";"69"
"8583";"8583";"22"
"8584";"8584";"20"
"8585";"8585";"86"
"8586";"8586";"69"
"8587";"8587";"92"
"8588";"8588";"81"
"8589";"8589";"29"
"8590";"8590";"36"
"8591";"8591";"4"
"8592";"8592";"70"
"8593";"8593";"55"
"8594";"8594";"28"
"8595";"8595";"54"
"8596";"8596";"16"
"8597";"8597";"74"
"8598";"8598";"39"
"8599";"8599";"93"
"8600";"8600";"96"
"8601";"8601";"19"
"8602";"8602";"7"
"8603";"8603";"58"
"8604";"8604";"78"
"8605";"8605";"58"
"8606";"8606";"61"
"8607";"8607";"93"
"8608";"8608";"58"
"8609";"8609";"12"
"8610";"8610";"48"
"8611";"8611";"27"
"8612";"8612";"61"
"8613";"8613";"44"
"8614";"8614";"83"
"8615";"8615";"21"
"8616";"8616";"100"
"8617";"8617";"10"
"8618";"8618";"27"
"8619";"8619";"17"
"8620";"8620";"85"
"8621";"8621";"47"
"8622";"8622";"23"
"8623";"8623";"62"
"8624";"8624";"80"
"8625";"8625";"91"
"8626";"8626";"21"
"8627";"8627";"21"
"8628";"8628";"53"
"8629";"8629";"100"
"8630";"8630";"38"
"8631";"8631";"92"
"8632";"8632";"40"
"8633";"8633";"29"
"8634";"8634";"61"
"8635";"8635";"73"
"8636";"8636";"97"
"8637";"8637";"47"
"8638";"8638";"75"
"8639";"8639";"7"
"8640";"8640";"27"
"8641";"8641";"97"
"8642";"8642";"84"
"8643";"8643";"1"
"8644";"8644";"81"
"8645";"8645";"17"
"8646";"8646";"57"
"8647";"8647";"7"
"8648";"8648";"78"
"8649";"8649";"65"
"8650";"8650";"10"
"8651";"8651";"0"
"8652";"8652";"60"
"8653";"8653";"73"
"8654";"8654";"24"
"8655";"8655";"24"
"8656";"8656";"14"
"8657";"8657";"55"
"8658";"8658";"97"
"8659";"8659";"75"
"8660";"8660";"16"
"8661";"8661";"57"
"8662";"8662";"84"
"8663";"8663";"74"
"8664";"8664";"65"
"8665";"8665";"27"
"8666";"8666";"15"
"8667";"8667";"61"
"8668";"8668";"53"
"8669";"8669";"77"
"8670";"8670";"66"
"8671";"8671";"60"
"8672";"8672";"73"
"8673";"8673";"49"
"8674";"8674";"50"
"8675";"8675";"68"
"8676";"8676";"10"
"8677";"8677";"75"
"8678";"8678";"4"
"8679";"8679";"8"
"8680";"8680";"54"
"8681";"8681";"34"
"8682";"8682";"69"
"8683";"8683";"77"
"8684";"8684";"3"
"8685";"8685";"39"
"8686";"8686";"97"
"8687";"8687";"79"
"8688";"8688";"94"
"8689";"8689";"34"
"8690";"8690";"24"
"8691";"8691";"11"
"8692";"8692";"36"
"8693";"8693";"30"
"8694";"8694";"56"
"8695";"8695";"71"
"8696";"8696";"55"
"8697";"8697";"41"
"8698";"8698";"65"
"8699";"8699";"73"
"8700";"8700";"49"
"8701";"8701";"91"
"8702";"8702";"91"
"8703";"8703";"76"
"8704";"8704";"4"
"8705";"8705";"67"
"8706";"8706";"9"
"8707";"8707";"77"
"8708";"8708";"92"
"8709";"8709";"82"
"8710";"8710";"27"
"8711";"8711";"100"
"8712";"8712";"39"
"8713";"8713";"1"
"8714";"8714";"80"
"8715";"8715";"71"
"8716";"8716";"100"
