money_spent;client_ID;lvl_ID
253194;5365;3
253195;5366;2
253196;5367;1
253197;5368;2
253198;5369;3
253199;5370;2
253200;5371;1
253201;5372;2
253202;5373;3
253203;5374;2
253204;5375;1
253205;5376;2
253206;5377;3
253207;5378;2
253208;5379;1
253209;5380;2
253210;5381;3
253211;5382;2
253212;5383;1
253213;5384;2
253214;5385;3
253215;5386;2
253216;5387;1
253217;5388;2
253218;5389;3
253219;5390;2
253220;5391;1
253221;5392;2
253222;5393;3
253223;5394;2
253224;5395;1
253225;5396;2
253226;5397;3
253227;5398;2
253228;5399;1
253229;5400;2
253230;5401;3
253231;5402;2
253232;5403;1
253233;5404;2
253234;5405;3
253235;5406;2
253236;5407;1
253237;5408;2
253238;5409;3
253239;5410;2
253240;5411;1
253241;5412;2
253242;5413;3
253243;5414;2
253244;5415;1
253245;5416;2
253246;5417;3
253247;5418;2
253248;5419;1
253249;5420;2
253250;5421;3
253251;5422;2
253252;5423;1
253253;5424;2
253254;5425;3
253255;5426;2
253256;5427;1
253257;5428;2
253258;5429;3
253259;5430;2
253260;5431;1
253261;5432;2
253262;5433;3
253263;5434;2
253264;5435;1
253265;5436;2
253266;5437;3
253267;5438;2
253268;5439;1
253269;5440;2
253270;5441;3
253271;5442;2
253272;5443;1
253273;5444;2
253274;5445;3
253275;5446;2
253276;5447;1
253277;5448;2
253278;5449;3
253279;5450;2
253280;5451;1
253281;5452;2
253282;5453;3
253283;5454;2
253284;5455;1
253285;5456;2
253286;5457;3
253287;5458;2
253288;5459;1
253289;5460;2
253290;5461;3
253291;5462;2
253292;5463;1
253293;5464;2
253294;5465;3
253295;5466;2
253296;5467;1
253297;5468;2
253298;5469;3
253299;5470;2
253300;5471;1
253301;5472;2
253302;5473;3
253303;5474;2
253304;5475;1
253305;5476;2
253306;5477;3
253307;5478;2
253308;5479;1
253309;5480;2
253310;5481;3
253311;5482;2
253312;5483;1
253313;5484;2
253314;5485;3
253315;5486;2
253316;5487;1
253317;5488;2
253318;5489;3
253319;5490;2
253320;5491;1
253321;5492;2
253322;5493;3
253323;5494;2
253324;5495;1
253325;5496;2
253326;5497;3
253327;5498;2
253328;5499;1
253329;5500;2
253330;5501;3
253331;5502;2
253332;5503;1
253333;5504;2
253334;5505;3
253335;5506;2
253336;5507;1
253337;5508;2
253338;5509;3
253339;5510;2
253340;5511;1
253341;5512;2
253342;5513;3
253343;5514;2
253344;5515;1
253345;5516;2
253346;5517;3
253347;5518;2
253348;5519;1
253349;5520;2
253350;5521;3
253351;5522;2
253352;5523;1
253353;5524;2
253354;5525;3
253355;5526;2
253356;5527;1
253357;5528;2
253358;5529;3
253359;5530;2
253360;5531;1
253361;5532;2
253362;5533;3
253363;5534;2
253364;5535;1
253365;5536;2
253366;5537;3
253367;5538;2
253368;5539;1
253369;5540;2
253370;5541;3
253371;5542;2
253372;5543;1
253373;5544;2
253374;5545;3
253375;5546;2
253376;5547;1
253377;5548;2
253378;5549;3
253379;5550;2
253380;5551;1
253381;5552;2
253382;5553;3
253383;5554;2
253384;5555;1
253385;5556;2
253386;5557;3
253387;5558;2
253388;5559;1
253389;5560;2
253390;5561;3
253391;5562;2
253392;5563;1
253393;5564;2
253394;5565;3
253395;5566;2
253396;5567;1
253397;5568;2
253398;5569;3
253399;5570;2
253400;5571;1
253401;5572;2
253402;5573;3
253403;5574;2
253404;5575;1
253405;5576;2
253406;5577;3
253407;5578;2
253408;5579;1
253409;5580;2
253410;5581;3
253411;5582;2
253412;5583;1
253413;5584;2
253414;5585;3
253415;5586;2
253416;5587;1
253417;5588;2
253418;5589;3
253419;5590;2
253420;5591;1
253421;5592;2
253422;5593;3
253423;5594;2
253424;5595;1
253425;5596;2
253426;5597;3
253427;5598;2
253428;5599;1
253429;5600;2
253430;5601;3
253431;5602;2
253432;5603;1
253433;5604;2
253434;5605;3
253435;5606;2
253436;5607;1
253437;5608;2
253438;5609;3
253439;5610;2
253440;5611;1
253441;5612;2
253442;5613;3
253443;5614;2
253444;5615;1
253445;5616;2
253446;5617;3
253447;5618;2
253448;5619;1
253449;5620;2
253450;5621;3
253451;5622;2
253452;5623;1
253453;5624;2
253454;5625;3
253455;5626;2
253456;5627;1
253457;5628;2
253458;5629;3
253459;5630;2
253460;5631;1
253461;5632;2
253462;5633;3
253463;5634;2
253464;5635;1
253465;5636;2
253466;5637;3
253467;5638;2
253468;5639;1
253469;5640;2
253470;5641;3
253471;5642;2
253472;5643;1
253473;5644;2
253474;5645;3
253475;5646;2
253476;5647;1
253477;5648;2
253478;5649;3
253479;5650;2
253480;5651;1
253481;5652;2
253482;5653;3
253483;5654;2
253484;5655;1
253485;5656;2
253486;5657;3
253487;5658;2
253488;5659;1
253489;5660;2
253490;5661;3
253491;5662;2
253492;5663;1
253493;5664;2
253494;5665;3
253495;5666;2
253496;5667;1
253497;5668;2
253498;5669;3
253499;5670;2
253500;5671;1
253501;5672;2
253502;5673;3
253503;5674;2
253504;5675;1
253505;5676;2
253506;5677;3
253507;5678;2
253508;5679;1
253509;5680;2
253510;5681;3
253511;5682;2
253512;5683;1
253513;5684;2
253514;5685;3
253515;5686;2
253516;5687;1
253517;5688;2
253518;5689;3
253519;5690;2
253520;5691;1
253521;5692;2
253522;5693;3
253523;5694;2
253524;5695;1
253525;5696;2
253526;5697;3
253527;5698;2
253528;5699;1
253529;5700;2
253530;5701;3
253531;5702;2
253532;5703;1
253533;5704;2
253534;5705;3
253535;5706;2
253536;5707;1
253537;5708;2
253538;5709;3
253539;5710;2
253540;5711;1
253541;5712;2
253542;5713;3
253543;5714;2
253544;5715;1
253545;5716;2
253546;5717;3
253547;5718;2
253548;5719;1
253549;5720;2
253550;5721;3
253551;5722;2
253552;5723;1
253553;5724;2
253554;5725;3
253555;5726;2
253556;5727;1
253557;5728;2
253558;5729;3
253559;5730;2
253560;5731;1
253561;5732;2
253562;5733;3
253563;5734;2
253564;5735;1
253565;5736;2
253566;5737;3
253567;5738;2
253568;5739;1
253569;5740;2
253570;5741;3
253571;5742;2
253572;5743;1
253573;5744;2
253574;5745;3
253575;5746;2
253576;5747;1
253577;5748;2
253578;5749;3
253579;5750;2
253580;5751;1
253581;5752;2
253582;5753;3
253583;5754;2
253584;5755;1
253585;5756;2
253586;5757;3
253587;5758;2
253588;5759;1
253589;5760;2
253590;5761;3
253591;5762;2
253592;5763;1
253593;5764;2
253594;5765;3
253595;5766;2
253596;5767;1
253597;5768;2
253598;5769;3
253599;5770;2
253600;5771;1
253601;5772;2
253602;5773;3
253603;5774;2
253604;5775;1
253605;5776;2
253606;5777;3
253607;5778;2
253608;5779;1
253609;5780;2
253610;5781;3
253611;5782;2
253612;5783;1
253613;5784;2
253614;5785;3
253615;5786;2
253616;5787;1
253617;5788;2
253618;5789;3
253619;5790;2
253620;5791;1
253621;5792;2
253622;5793;3
253623;5794;2
253624;5795;1
253625;5796;2
253626;5797;3
253627;5798;2
253628;5799;1
253629;5800;2
253630;5801;3
253631;5802;2
253632;5803;1
253633;5804;2
253634;5805;3
253635;5806;2
253636;5807;1
253637;5808;2
253638;5809;3
253639;5810;2
253640;5811;1
253641;5812;2
253642;5813;3
253643;5814;2
253644;5815;1
253645;5816;2
253646;5817;3
253647;5818;2
253648;5819;1
253649;5820;2
253650;5821;3
253651;5822;2
253652;5823;1
253653;5824;2
253654;5825;3
253655;5826;2
253656;5827;1
253657;5828;2
253658;5829;3
253659;5830;2
253660;5831;1
253661;5832;2
253662;5833;3
253663;5834;2
253664;5835;1
253665;5836;2
253666;5837;3
253667;5838;2
253668;5839;1
253669;5840;2
253670;5841;3
253671;5842;2
253672;5843;1
253673;5844;2
253674;5845;3
253675;5846;2
253676;5847;1
253677;5848;2
253678;5849;3
253679;5850;2
253680;5851;1
253681;5852;2
253682;5853;3
253683;5854;2
253684;5855;1
253685;5856;2
253686;5857;3
253687;5858;2
253688;5859;1
253689;5860;2
253690;5861;3
253691;5862;2
253692;5863;1
253693;5864;2
253694;5865;3
253695;5866;2
253696;5867;1
253697;5868;2
253698;5869;3
253699;5870;2
253700;5871;1
253701;5872;2
253702;5873;3
253703;5874;2
253704;5875;1
253705;5876;2
253706;5877;3
253707;5878;2
253708;5879;1
253709;5880;2
253710;5881;3
253711;5882;2
253712;5883;1
253713;5884;2
253714;5885;3
253715;5886;2
253716;5887;1
253717;5888;2
253718;5889;3
253719;5890;2
253720;5891;1
253721;5892;2
253722;5893;3
253723;5894;2
253724;5895;1
253725;5896;2
253726;5897;3
253727;5898;2
253728;5899;1
253729;5900;2
253730;5901;3
253731;5902;2
253732;5903;1
253733;5904;2
253734;5905;3
253735;5906;2
253736;5907;1
253737;5908;2
253738;5909;3
253739;5910;2
253740;5911;1
253741;5912;2
253742;5913;3
253743;5914;2
253744;5915;1
253745;5916;2
253746;5917;3
253747;5918;2
253748;5919;1
253749;5920;2
253750;5921;3
253751;5922;2
253752;5923;1
253753;5924;2
253754;5925;3
253755;5926;2
253756;5927;1
253757;5928;2
253758;5929;3
253759;5930;2
253760;5931;1
253761;5932;2
253762;5933;3
253763;5934;2
253764;5935;1
253765;5936;2
253766;5937;3
253767;5938;2
253768;5939;1
253769;5940;2
253770;5941;3
253771;5942;2
253772;5943;1
253773;5944;2
253774;5945;3
253775;5946;2
253776;5947;1
253777;5948;2
253778;5949;3
253779;5950;2
253780;5951;1
253781;5952;2
253782;5953;3
253783;5954;2
253784;5955;1
253785;5956;2
253786;5957;3
253787;5958;2
253788;5959;1
253789;5960;2
253790;5961;3
253791;5962;2
253792;5963;1
253793;5964;2
253794;5965;3
253795;5966;2
253796;5967;1
253797;5968;2
253798;5969;3
253799;5970;2
253800;5971;1
253801;5972;2
253802;5973;3
253803;5974;2
253804;5975;1
253805;5976;2
253806;5977;3
253807;5978;2
253808;5979;1
253809;5980;2
253810;5981;3
253811;5982;2
253812;5983;1
253813;5984;2
253814;5985;3
253815;5986;2
253816;5987;1
253817;5988;2
253818;5989;3
253819;5990;2
253820;5991;1
253821;5992;2
253822;5993;3
253823;5994;2
253824;5995;1
253825;5996;2
253826;5997;3
253827;5998;2
253828;5999;1
253829;6000;2
253830;6001;3
253831;6002;2
253832;6003;1
253833;6004;2
253834;6005;3
253835;6006;2
253836;6007;1
253837;6008;2
253838;6009;3
253839;6010;2
253840;6011;1
253841;6012;2
253842;6013;3
253843;6014;2
253844;6015;1
253845;6016;2
253846;6017;3
253847;6018;2
253848;6019;1
253849;6020;2
253850;6021;3
253851;6022;2
253852;6023;1
253853;6024;2
253854;6025;3
253855;6026;2
253856;6027;1
253857;6028;2
253858;6029;3
253859;6030;2
253860;6031;1
253861;6032;2
253862;6033;3
253863;6034;2
253864;6035;1
253865;6036;2
253866;6037;3
253867;6038;2
253868;6039;1
253869;6040;2
253870;6041;3
253871;6042;2
253872;6043;1
253873;6044;2
253874;6045;3
253875;6046;2
253876;6047;1
253877;6048;2
253878;6049;3
253879;6050;2
253880;6051;1
253881;6052;2
253882;6053;3
253883;6054;2
253884;6055;1
253885;6056;2
253886;6057;3
253887;6058;2
253888;6059;1
253889;6060;2
253890;6061;3
253891;6062;2
253892;6063;1
253893;6064;2
253894;6065;3
253895;6066;2
253896;6067;1
253897;6068;2
253898;6069;3
253899;6070;2
253900;6071;1
253901;6072;2
253902;6073;3
253903;6074;2
253904;6075;1
253905;6076;2
253906;6077;3
253907;6078;2
253908;6079;1
253909;6080;2
253910;6081;3
253911;6082;2
253912;6083;1
253913;6084;2
253914;6085;3
253915;6086;2
253916;6087;1
253917;6088;2
253918;6089;3
253919;6090;2
253920;6091;1
253921;6092;2
253922;6093;3
253923;6094;2
253924;6095;1
253925;6096;2
253926;6097;3
253927;6098;2
253928;6099;1
253929;6100;2
253930;6101;3
253931;6102;2
253932;6103;1
253933;6104;2
253934;6105;3
253935;6106;2
253936;6107;1
253937;6108;2
253938;6109;3
253939;6110;2
253940;6111;1
253941;6112;2
253942;6113;3
253943;6114;2
253944;6115;1
253945;6116;2
253946;6117;3
253947;6118;2
253948;6119;1
253949;6120;2
253950;6121;3
253951;6122;2
253952;6123;1
253953;6124;2
253954;6125;3
253955;6126;2
253956;6127;1
253957;6128;2
253958;6129;3
253959;6130;2
253960;6131;1
253961;6132;2
253962;6133;3
253963;6134;2
253964;6135;1
253965;6136;2
253966;6137;3
253967;6138;2
253968;6139;1
253969;6140;2
253970;6141;3
253971;6142;2
253972;6143;1
253973;6144;2
253974;6145;3
253975;6146;2
253976;6147;1
253977;6148;2
253978;6149;3
253979;6150;2
253980;6151;1
253981;6152;2
253982;6153;3
253983;6154;2
253984;6155;1
253985;6156;2
253986;6157;3
253987;6158;2
253988;6159;1
253989;6160;2
253990;6161;3
253991;6162;2
253992;6163;1
253993;6164;2
253994;6165;3
253995;6166;2
253996;6167;1
253997;6168;2
253998;6169;3
253999;6170;2
254000;6171;1
254001;6172;2
254002;6173;3
254003;6174;2
254004;6175;1
254005;6176;2
254006;6177;3
254007;6178;2
254008;6179;1
254009;6180;2
254010;6181;3
254011;6182;2
254012;6183;1
254013;6184;2
254014;6185;3
254015;6186;2
254016;6187;1
254017;6188;2
254018;6189;3
254019;6190;2
254020;6191;1
254021;6192;2
254022;6193;3
254023;6194;2
254024;6195;1
254025;6196;2
254026;6197;3
254027;6198;2
254028;6199;1
254029;6200;2
254030;6201;3
254031;6202;2
254032;6203;1
254033;6204;2
254034;6205;3
254035;6206;2
254036;6207;1
254037;6208;2
254038;6209;3
254039;6210;2
254040;6211;1
254041;6212;2
254042;6213;3
254043;6214;2
254044;6215;1
254045;6216;2
254046;6217;3
254047;6218;2
254048;6219;1
254049;6220;2
254050;6221;3
254051;6222;2
254052;6223;1
254053;6224;2
254054;6225;3
254055;6226;2
254056;6227;1
254057;6228;2
254058;6229;3
254059;6230;2
254060;6231;1
254061;6232;2
254062;6233;3
254063;6234;2
254064;6235;1
254065;6236;2
254066;6237;3
254067;6238;2
254068;6239;1
254069;6240;2
254070;6241;3
254071;6242;2
254072;6243;1
254073;6244;2
254074;6245;3
254075;6246;2
254076;6247;1
254077;6248;2
254078;6249;3
254079;6250;2
254080;6251;1
254081;6252;2
254082;6253;3
254083;6254;2
254084;6255;1
254085;6256;2
254086;6257;3
254087;6258;2
254088;6259;1
254089;6260;2
254090;6261;3
254091;6262;2
254092;6263;1
254093;6264;2
254094;6265;3
254095;6266;2
254096;6267;1
254097;6268;2
254098;6269;3
254099;6270;2
254100;6271;1
254101;6272;2
254102;6273;3
254103;6274;2
254104;6275;1
254105;6276;2
254106;6277;3
254107;6278;2
254108;6279;1
254109;6280;2
254110;6281;3
254111;6282;2
254112;6283;1
254113;6284;2
254114;6285;3
254115;6286;2
254116;6287;1
254117;6288;2
254118;6289;3
254119;6290;2
254120;6291;1
254121;6292;2
254122;6293;3
254123;6294;2
254124;6295;1
254125;6296;2
254126;6297;3
254127;6298;2
254128;6299;1
254129;6300;2
254130;6301;3
254131;6302;2
254132;6303;1
254133;6304;2
254134;6305;3
254135;6306;2
254136;6307;1
254137;6308;2
254138;6309;3
254139;6310;2
254140;6311;1
254141;6312;2
254142;6313;3
254143;6314;2
254144;6315;1
254145;6316;2
254146;6317;3
254147;6318;2
254148;6319;1
254149;6320;2
254150;6321;3
254151;6322;2
254152;6323;1
254153;6324;2
254154;6325;3
254155;6326;2
254156;6327;1
254157;6328;2
254158;6329;3
254159;6330;2
254160;6331;1
254161;6332;2
254162;6333;3
254163;6334;2
254164;6335;1
254165;6336;2
254166;6337;3
254167;6338;2
254168;6339;1
254169;6340;2
254170;6341;3
254171;6342;2
254172;6343;1
254173;6344;2
254174;6345;3
254175;6346;2
254176;6347;1
254177;6348;2
254178;6349;3
254179;6350;2
254180;6351;1
254181;6352;2
254182;6353;3
254183;6354;2
254184;6355;1
254185;6356;2
254186;6357;3
254187;6358;2
254188;6359;1
254189;6360;2
254190;6361;3
254191;6362;2
254192;6363;1
254193;6364;2
254194;6365;3
254195;6366;2
254196;6367;1
254197;6368;2
254198;6369;3
254199;6370;2
254200;6371;1
254201;6372;2
254202;6373;3
254203;6374;2
254204;6375;1
254205;6376;2
254206;6377;3
254207;6378;2
254208;6379;1
254209;6380;2
254210;6381;3
254211;6382;2
254212;6383;1
254213;6384;2
254214;6385;3
254215;6386;2
254216;6387;1
254217;6388;2
254218;6389;3
254219;6390;2
254220;6391;1
254221;6392;2
254222;6393;3
254223;6394;2
254224;6395;1
254225;6396;2
254226;6397;3
254227;6398;2
254228;6399;1
254229;6400;2
254230;6401;3
254231;6402;2
254232;6403;1
254233;6404;2
254234;6405;3
254235;6406;2
254236;6407;1
254237;6408;2
254238;6409;3
254239;6410;2
254240;6411;1
254241;6412;2
254242;6413;3
254243;6414;2
254244;6415;1
254245;6416;2
254246;6417;3
254247;6418;2
254248;6419;1
254249;6420;2
254250;6421;3
254251;6422;2
254252;6423;1
254253;6424;2
254254;6425;3
254255;6426;2
254256;6427;1
254257;6428;2
254258;6429;3
254259;6430;2
254260;6431;1
254261;6432;2
254262;6433;3
254263;6434;2
254264;6435;1
254265;6436;2
254266;6437;3
254267;6438;2
254268;6439;1
254269;6440;2
254270;6441;3
254271;6442;2
254272;6443;1
254273;6444;2
254274;6445;3
254275;6446;2
254276;6447;1
254277;6448;2
254278;6449;3
254279;6450;2
254280;6451;1
254281;6452;2
254282;6453;3
254283;6454;2
254284;6455;1
254285;6456;2
254286;6457;3
254287;6458;2
254288;6459;1
254289;6460;2
254290;6461;3
254291;6462;2
254292;6463;1
254293;6464;2
254294;6465;3
254295;6466;2
254296;6467;1
254297;6468;2
254298;6469;3
254299;6470;2
254300;6471;1
254301;6472;2
254302;6473;3
254303;6474;2
254304;6475;1
254305;6476;2
254306;6477;3
254307;6478;2
254308;6479;1
254309;6480;2
254310;6481;3
254311;6482;2
254312;6483;1
254313;6484;2
254314;6485;3
254315;6486;2
254316;6487;1
254317;6488;2
254318;6489;3
254319;6490;2
254320;6491;1
254321;6492;2
254322;6493;3
254323;6494;2
254324;6495;1
254325;6496;2
254326;6497;3
254327;6498;2
254328;6499;1
254329;6500;2
254330;6501;3
254331;6502;2
254332;6503;1
254333;6504;2
254334;6505;3
254335;6506;2
254336;6507;1
254337;6508;2
254338;6509;3
254339;6510;2
254340;6511;1
254341;6512;2
254342;6513;3
254343;6514;2
254344;6515;1
254345;6516;2
254346;6517;3
254347;6518;2
254348;6519;1
254349;6520;2
254350;6521;3
254351;6522;2
254352;6523;1
254353;6524;2
254354;6525;3
254355;6526;2
254356;6527;1
254357;6528;2
254358;6529;3
254359;6530;2
254360;6531;1
254361;6532;2
254362;6533;3
254363;6534;2
254364;6535;1
254365;6536;2
254366;6537;3
254367;6538;2
254368;6539;1
254369;6540;2
254370;6541;3
254371;6542;2
254372;6543;1
254373;6544;2
254374;6545;3
254375;6546;2
254376;6547;1
254377;6548;2
254378;6549;3
254379;6550;2
254380;6551;1
254381;6552;2
254382;6553;3
254383;6554;2
254384;6555;1
254385;6556;2
254386;6557;3
254387;6558;2
254388;6559;1
254389;6560;2
254390;6561;3
254391;6562;2
254392;6563;1
254393;6564;2
254394;6565;3
254395;6566;2
254396;6567;1
254397;6568;2
254398;6569;3
254399;6570;2
254400;6571;1
254401;6572;2
254402;6573;3
254403;6574;2
254404;6575;1
254405;6576;2
254406;6577;3
254407;6578;2
254408;6579;1
254409;6580;2
254410;6581;3
254411;6582;2
254412;6583;1
254413;6584;2
254414;6585;3
254415;6586;2
254416;6587;1
254417;6588;2
254418;6589;3
254419;6590;2
254420;6591;1
254421;6592;2
254422;6593;3
254423;6594;2
254424;6595;1
254425;6596;2
254426;6597;3
254427;6598;2
254428;6599;1
254429;6600;2
254430;6601;3
254431;6602;2
254432;6603;1
254433;6604;2
254434;6605;3
254435;6606;2
254436;6607;1
254437;6608;2
254438;6609;3
254439;6610;2
254440;6611;1
254441;6612;2
254442;6613;3
254443;6614;2
254444;6615;1
254445;6616;2
254446;6617;3
254447;6618;2
254448;6619;1
254449;6620;2
254450;6621;3
254451;6622;2
254452;6623;1
254453;6624;2
254454;6625;3
254455;6626;2
254456;6627;1
254457;6628;2
254458;6629;3
254459;6630;2
254460;6631;1
254461;6632;2
254462;6633;3
254463;6634;2
254464;6635;1
254465;6636;2
254466;6637;3
254467;6638;2
254468;6639;1
254469;6640;2
254470;6641;3
254471;6642;2
254472;6643;1
254473;6644;2
254474;6645;3
254475;6646;2
254476;6647;1
254477;6648;2
254478;6649;3
254479;6650;2
254480;6651;1
254481;6652;2
254482;6653;3
254483;6654;2
254484;6655;1
254485;6656;2
254486;6657;3
254487;6658;2
254488;6659;1
254489;6660;2
254490;6661;3
254491;6662;2
254492;6663;1
254493;6664;2
254494;6665;3
254495;6666;2
254496;6667;1
254497;6668;2
254498;6669;3
254499;6670;2
254500;6671;1
254501;6672;2
254502;6673;3
254503;6674;2
254504;6675;1
254505;6676;2
254506;6677;3
254507;6678;2
254508;6679;1
254509;6680;2
254510;6681;3
254511;6682;2
254512;6683;1
254513;6684;2
254514;6685;3
254515;6686;2
254516;6687;1
254517;6688;2
254518;6689;3
254519;6690;2
254520;6691;1
254521;6692;2
254522;6693;3
254523;6694;2
254524;6695;1
254525;6696;2
254526;6697;3
254527;6698;2
254528;6699;1
254529;6700;2
254530;6701;3
254531;6702;2
254532;6703;1
254533;6704;2
254534;6705;3
254535;6706;2
254536;6707;1
254537;6708;2
254538;6709;3
254539;6710;2
254540;6711;1
254541;6712;2
254542;6713;3
254543;6714;2
254544;6715;1
254545;6716;2
254546;6717;3
254547;6718;2
254548;6719;1
254549;6720;2
254550;6721;3
254551;6722;2
254552;6723;1
254553;6724;2
254554;6725;3
254555;6726;2
254556;6727;1
254557;6728;2
254558;6729;3
254559;6730;2
254560;6731;1
254561;6732;2
254562;6733;3
254563;6734;2
254564;6735;1
254565;6736;2
254566;6737;3
254567;6738;2
254568;6739;1
254569;6740;2
254570;6741;3
254571;6742;2
254572;6743;1
254573;6744;2
254574;6745;3
254575;6746;2
254576;6747;1
254577;6748;2
254578;6749;3
254579;6750;2
254580;6751;1
254581;6752;2
254582;6753;3
254583;6754;2
254584;6755;1
254585;6756;2
254586;6757;3
254587;6758;2
254588;6759;1
254589;6760;2
254590;6761;3
254591;6762;2
254592;6763;1
254593;6764;2
254594;6765;3
254595;6766;2
254596;6767;1
254597;6768;2
254598;6769;3
254599;6770;2
254600;6771;1
254601;6772;2
254602;6773;3
254603;6774;2
254604;6775;1
254605;6776;2
254606;6777;3
254607;6778;2
254608;6779;1
254609;6780;2
254610;6781;3
254611;6782;2
254612;6783;1
254613;6784;2
254614;6785;3
254615;6786;2
254616;6787;1
254617;6788;2
254618;6789;3
254619;6790;2
254620;6791;1
254621;6792;2
254622;6793;3
254623;6794;2
254624;6795;1
254625;6796;2
254626;6797;3
254627;6798;2
254628;6799;1
254629;6800;2
254630;6801;3
254631;6802;2
254632;6803;1
254633;6804;2
254634;6805;3
254635;6806;2
254636;6807;1
254637;6808;2
254638;6809;3
254639;6810;2
254640;6811;1
254641;6812;2
254642;6813;3
254643;6814;2
254644;6815;1
254645;6816;2
254646;6817;3
254647;6818;2
254648;6819;1
254649;6820;2
254650;6821;3
254651;6822;2
254652;6823;1
254653;6824;2
254654;6825;3
254655;6826;2
254656;6827;1
254657;6828;2
254658;6829;3
254659;6830;2
254660;6831;1
254661;6832;2
254662;6833;3
254663;6834;2
254664;6835;1
254665;6836;2
254666;6837;3
254667;6838;2
254668;6839;1
254669;6840;2
254670;6841;3
254671;6842;2
254672;6843;1
254673;6844;2
254674;6845;3
254675;6846;2
254676;6847;1
254677;6848;2
254678;6849;3
254679;6850;2
254680;6851;1
254681;6852;2
254682;6853;3
254683;6854;2
254684;6855;1
254685;6856;2
254686;6857;3
254687;6858;2
254688;6859;1
254689;6860;2
254690;6861;3
254691;6862;2
254692;6863;1
254693;6864;2
254694;6865;3
254695;6866;2
254696;6867;1
254697;6868;2
254698;6869;3
254699;6870;2
254700;6871;1
254701;6872;2
254702;6873;3
254703;6874;2
254704;6875;1
254705;6876;2
254706;6877;3
254707;6878;2
254708;6879;1
254709;6880;2
254710;6881;3
254711;6882;2
254712;6883;1
254713;6884;2
254714;6885;3
254715;6886;2
254716;6887;1
254717;6888;2
254718;6889;3
254719;6890;2
254720;6891;1
254721;6892;2
254722;6893;3
254723;6894;2
254724;6895;1
254725;6896;2
254726;6897;3
254727;6898;2
254728;6899;1
254729;6900;2
254730;6901;3
254731;6902;2
254732;6903;1
254733;6904;2
254734;6905;3
254735;6906;2
254736;6907;1
254737;6908;2
254738;6909;3
254739;6910;2
254740;6911;1
254741;6912;2
254742;6913;3
254743;6914;2
254744;6915;1
254745;6916;2
254746;6917;3
254747;6918;2
254748;6919;1
254749;6920;2
254750;6921;3
254751;6922;2
254752;6923;1
254753;6924;2
254754;6925;3
254755;6926;2
254756;6927;1
254757;6928;2
254758;6929;3
254759;6930;2
254760;6931;1
254761;6932;2
254762;6933;3
254763;6934;2
254764;6935;1
254765;6936;2
254766;6937;3
254767;6938;2
254768;6939;1
254769;6940;2
254770;6941;3
254771;6942;2
254772;6943;1
254773;6944;2
254774;6945;3
254775;6946;2
254776;6947;1
254777;6948;2
254778;6949;3
254779;6950;2
254780;6951;1
254781;6952;2
254782;6953;3
254783;6954;2
254784;6955;1
254785;6956;2
254786;6957;3
254787;6958;2
254788;6959;1
254789;6960;2
254790;6961;3
254791;6962;2
254792;6963;1
254793;6964;2
254794;6965;3
254795;6966;2
254796;6967;1
254797;6968;2
254798;6969;3
254799;6970;2
254800;6971;1
254801;6972;2
254802;6973;3
254803;6974;2
254804;6975;1
254805;6976;2
254806;6977;3
254807;6978;2
254808;6979;1
254809;6980;2
254810;6981;3
254811;6982;2
254812;6983;1
254813;6984;2
254814;6985;3
254815;6986;2
254816;6987;1
254817;6988;2
254818;6989;3
254819;6990;2
254820;6991;1
254821;6992;2
254822;6993;3
254823;6994;2
254824;6995;1
254825;6996;2
254826;6997;3
254827;6998;2
254828;6999;1
254829;7000;2
254830;7001;3
254831;7002;2
254832;7003;1
254833;7004;2
254834;7005;3
254835;7006;2
254836;7007;1
254837;7008;2
254838;7009;3
254839;7010;2
254840;7011;1
254841;7012;2
254842;7013;3
254843;7014;2
254844;7015;1
254845;7016;2
254846;7017;3
254847;7018;2
254848;7019;1
254849;7020;2
254850;7021;3
254851;7022;2
254852;7023;1
254853;7024;2
254854;7025;3
254855;7026;2
254856;7027;1
254857;7028;2
254858;7029;3
254859;7030;2
254860;7031;1
254861;7032;2
254862;7033;3
254863;7034;2
254864;7035;1
254865;7036;2
254866;7037;3
254867;7038;2
254868;7039;1
254869;7040;2
254870;7041;3
254871;7042;2
254872;7043;1
254873;7044;2
254874;7045;3
254875;7046;2
254876;7047;1
254877;7048;2
254878;7049;3
254879;7050;2
254880;7051;1
254881;7052;2
254882;7053;3
254883;7054;2
254884;7055;1
254885;7056;2
254886;7057;3
254887;7058;2
254888;7059;1
254889;7060;2
254890;7061;3
254891;7062;2
254892;7063;1
254893;7064;2
254894;7065;3
254895;7066;2
254896;7067;1
254897;7068;2
254898;7069;3
254899;7070;2
254900;7071;1
254901;7072;2
254902;7073;3
254903;7074;2
254904;7075;1
254905;7076;2
254906;7077;3
254907;7078;2
254908;7079;1
254909;7080;2
254910;7081;3
254911;7082;2
254912;7083;1
254913;7084;2
254914;7085;3
254915;7086;2
254916;7087;1
254917;7088;2
254918;7089;3
254919;7090;2
254920;7091;1
254921;7092;2
254922;7093;3
254923;7094;2
254924;7095;1
254925;7096;2
254926;7097;3
254927;7098;2
254928;7099;1
254929;7100;2
254930;7101;3
254931;7102;2
254932;7103;1
254933;7104;2
254934;7105;3
254935;7106;2
254936;7107;1
254937;7108;2
254938;7109;3
254939;7110;2
254940;7111;1
