"item_id";"warehouse_place_id";"quantity_of_item";"days_until_end_storage"
"7696";"7696";"660";"555"
"7697";"7697";"947";"881"
"7698";"7698";"449";"153"
"7699";"7699";"696";"336"
"7700";"7700";"294";"117"
"7701";"7701";"101";"776"
"7702";"7702";"326";"620"
"7703";"7703";"74";"403"
"7704";"7704";"373";"359"
"7705";"7705";"656";"538"
"7706";"7706";"992";"431"
"7707";"7707";"300";"618"
"7708";"7708";"67";"141"
"7709";"7709";"32";"722"
"7710";"7710";"966";"716"
"7711";"7711";"999";"175"
"7712";"7712";"556";"918"
"7713";"7713";"202";"959"
"7714";"7714";"155";"920"
"7715";"7715";"272";"411"
"7716";"7716";"887";"888"
"7717";"7717";"890";"853"
"7718";"7718";"123";"892"
"7719";"7719";"955";"375"
"7720";"7720";"48";"710"
"7721";"7721";"351";"690"
"7722";"7722";"187";"739"
"7723";"7723";"845";"649"
"7724";"7724";"709";"595"
"7725";"7725";"675";"285"
"7726";"7726";"349";"410"
"7727";"7727";"724";"269"
"7728";"7728";"229";"475"
"7729";"7729";"910";"168"
"7730";"7730";"913";"149"
"7731";"7731";"479";"236"
"7732";"7732";"407";"304"
"7733";"7733";"51";"429"
"7734";"7734";"374";"611"
"7735";"7735";"290";"154"
"7736";"7736";"739";"731"
"7737";"7737";"231";"151"
"7738";"7738";"678";"118"
"7739";"7739";"70";"786"
"7740";"7740";"63";"19"
"7741";"7741";"986";"968"
"7742";"7742";"769";"90"
"7743";"7743";"119";"151"
"7744";"7744";"116";"113"
"7745";"7745";"914";"599"
"7746";"7746";"852";"251"
"7747";"7747";"800";"848"
"7748";"7748";"458";"738"
"7749";"7749";"852";"485"
"7750";"7750";"595";"293"
"7751";"7751";"239";"141"
"7752";"7752";"845";"15"
"7753";"7753";"724";"210"
"7754";"7754";"546";"762"
"7755";"7755";"490";"4"
"7756";"7756";"333";"113"
"7757";"7757";"564";"725"
"7758";"7758";"678";"713"
"7759";"7759";"416";"793"
"7760";"7760";"102";"714"
"7761";"7761";"846";"732"
"7762";"7762";"368";"98"
"7763";"7763";"437";"430"
"7764";"7764";"693";"893"
"7765";"7765";"879";"369"
"7766";"7766";"298";"734"
"7767";"7767";"627";"161"
"7768";"7768";"509";"344"
"7769";"7769";"235";"748"
"7770";"7770";"772";"101"
"7771";"7771";"760";"53"
"7772";"7772";"488";"479"
"7773";"7773";"666";"939"
"7774";"7774";"25";"658"
"7775";"7775";"529";"689"
"7776";"7776";"75";"284"
"7777";"7777";"710";"583"
"7778";"7778";"763";"726"
"7779";"7779";"446";"85"
"7780";"7780";"414";"688"
"7781";"7781";"505";"437"
"7782";"7782";"286";"684"
"7783";"7783";"752";"194"
"7784";"7784";"128";"67"
"7785";"7785";"848";"94"
"7786";"7786";"183";"664"
"7787";"7787";"282";"382"
"7788";"7788";"508";"129"
"7789";"7789";"468";"277"
"7790";"7790";"27";"741"
"7791";"7791";"30";"509"
"7792";"7792";"117";"493"
"7793";"7793";"35";"147"
"7794";"7794";"10";"643"
"7795";"7795";"332";"427"
"7796";"7796";"550";"279"
"7797";"7797";"560";"504"
"7798";"7798";"20";"423"
"7799";"7799";"723";"690"
"7800";"7800";"33";"668"
"7801";"7801";"493";"9"
"7802";"7802";"658";"308"
"7803";"7803";"670";"407"
"7804";"7804";"466";"964"
"7805";"7805";"412";"816"
"7806";"7806";"66";"196"
"7807";"7807";"491";"558"
"7808";"7808";"569";"482"
"7809";"7809";"721";"39"
"7810";"7810";"324";"361"
"7811";"7811";"503";"956"
"7812";"7812";"664";"221"
"7813";"7813";"40";"515"
"7814";"7814";"664";"211"
"7815";"7815";"914";"547"
"7816";"7816";"408";"863"
"7817";"7817";"851";"683"
"7818";"7818";"361";"999"
"7819";"7819";"53";"2"
"7820";"7820";"782";"4"
"7821";"7821";"331";"585"
"7822";"7822";"437";"105"
"7823";"7823";"622";"776"
"7824";"7824";"619";"433"
"7825";"7825";"596";"467"
"7826";"7826";"515";"951"
"7827";"7827";"680";"46"
"7828";"7828";"707";"679"
"7829";"7829";"879";"765"
"7830";"7830";"265";"56"
"7831";"7831";"664";"766"
"7832";"7832";"496";"26"
"7833";"7833";"834";"758"
"7834";"7834";"275";"463"
"7835";"7835";"894";"803"
"7836";"7836";"847";"712"
"7837";"7837";"509";"253"
"7838";"7838";"114";"610"
"7839";"7839";"359";"879"
"7840";"7840";"831";"848"
"7841";"7841";"688";"717"
"7842";"7842";"154";"30"
"7843";"7843";"756";"799"
"7844";"7844";"190";"753"
"7845";"7845";"712";"848"
"7846";"7846";"306";"436"
"7847";"7847";"323";"353"
"7848";"7848";"470";"93"
"7849";"7849";"296";"528"
"7850";"7850";"76";"582"
"7851";"7851";"492";"441"
"7852";"7852";"289";"807"
"7853";"7853";"142";"942"
"7854";"7854";"45";"94"
"7855";"7855";"860";"962"
"7856";"7856";"656";"21"
"7857";"7857";"21";"105"
"7858";"7858";"905";"679"
"7859";"7859";"919";"716"
"7860";"7860";"330";"87"
"7861";"7861";"777";"159"
"7862";"7862";"332";"639"
"7863";"7863";"212";"367"
"7864";"7864";"429";"662"
"7865";"7865";"73";"744"
"7866";"7866";"546";"918"
"7867";"7867";"704";"618"
"7868";"7868";"937";"505"
"7869";"7869";"725";"852"
"7870";"7870";"163";"490"
"7871";"7871";"667";"941"
"7872";"7872";"990";"747"
"7873";"7873";"947";"802"
"7874";"7874";"337";"141"
"7875";"7875";"911";"292"
"7876";"7876";"235";"765"
"7877";"7877";"16";"204"
"7878";"7878";"973";"192"
"7879";"7879";"626";"458"
"7880";"7880";"135";"936"
"7881";"7881";"854";"955"
"7882";"7882";"739";"651"
"7883";"7883";"255";"488"
"7884";"7884";"265";"259"
"7885";"7885";"798";"152"
"7886";"7886";"352";"426"
"7887";"7887";"455";"522"
"7888";"7888";"915";"51"
"7889";"7889";"304";"812"
"7890";"7890";"74";"639"
"7891";"7891";"944";"343"
"7892";"7892";"574";"465"
"7893";"7893";"276";"449"
"7894";"7894";"381";"532"
"7895";"7895";"556";"352"
"7896";"7896";"781";"678"
"7897";"7897";"448";"160"
"7898";"7898";"166";"914"
"7899";"7899";"602";"955"
"7900";"7900";"672";"147"
"7901";"7901";"293";"485"
"7902";"7902";"97";"257"
"7903";"7903";"562";"663"
"7904";"7904";"594";"89"
"7905";"7905";"719";"624"
"7906";"7906";"694";"565"
"7907";"7907";"786";"911"
"7908";"7908";"682";"8"
"7909";"7909";"952";"980"
"7910";"7910";"685";"924"
"7911";"7911";"788";"776"
"7912";"7912";"554";"237"
"7913";"7913";"148";"317"
"7914";"7914";"266";"131"
"7915";"7915";"387";"69"
"7916";"7916";"884";"383"
"7917";"7917";"68";"433"
"7918";"7918";"296";"839"
"7919";"7919";"74";"610"
"7920";"7920";"847";"426"
"7921";"7921";"878";"670"
"7922";"7922";"365";"649"
"7923";"7923";"99";"744"
"7924";"7924";"98";"52"
"7925";"7925";"731";"719"
"7926";"7926";"347";"90"
"7927";"7927";"680";"816"
"7928";"7928";"35";"85"
"7929";"7929";"259";"440"
"7930";"7930";"448";"551"
"7931";"7931";"62";"911"
"7932";"7932";"888";"148"
"7933";"7933";"40";"657"
"7934";"7934";"661";"723"
"7935";"7935";"103";"686"
"7936";"7936";"479";"411"
"7937";"7937";"996";"624"
"7938";"7938";"999";"131"
"7939";"7939";"149";"90"
"7940";"7940";"461";"291"
"7941";"7941";"490";"469"
"7942";"7942";"58";"699"
"7943";"7943";"308";"622"
"7944";"7944";"437";"543"
"7945";"7945";"391";"611"
"7946";"7946";"582";"561"
"7947";"7947";"300";"936"
"7948";"7948";"5";"914"
"7949";"7949";"892";"916"
"7950";"7950";"492";"874"
"7951";"7951";"706";"61"
"7952";"7952";"367";"747"
"7953";"7953";"874";"366"
"7954";"7954";"577";"802"
"7955";"7955";"719";"668"
"7956";"7956";"937";"32"
"7957";"7957";"252";"22"
"7958";"7958";"634";"0"
"7959";"7959";"372";"321"
"7960";"7960";"316";"144"
"7961";"7961";"320";"191"
"7962";"7962";"959";"490"
"7963";"7963";"488";"564"
"7964";"7964";"814";"649"
"7965";"7965";"686";"558"
"7966";"7966";"474";"86"
"7967";"7967";"912";"978"
"7968";"7968";"307";"416"
"7969";"7969";"237";"416"
"7970";"7970";"185";"311"
"7971";"7971";"744";"986"
"7972";"7972";"277";"437"
"7973";"7973";"105";"473"
"7974";"7974";"71";"616"
"7975";"7975";"367";"116"
"7976";"7976";"383";"366"
"7977";"7977";"245";"463"
"7978";"7978";"518";"110"
"7979";"7979";"785";"422"
"7980";"7980";"284";"988"
"7981";"7981";"292";"464"
"7982";"7982";"439";"476"
"7983";"7983";"503";"824"
"7984";"7984";"836";"488"
"7985";"7985";"70";"723"
"7986";"7986";"813";"714"
"7987";"7987";"368";"480"
"7988";"7988";"372";"820"
"7989";"7989";"853";"182"
"7990";"7990";"268";"841"
"7991";"7991";"728";"510"
"7992";"7992";"189";"863"
"7993";"7993";"582";"389"
"7994";"7994";"674";"824"
"7995";"7995";"324";"470"
"7996";"7996";"783";"976"
"7997";"7997";"226";"632"
"7998";"7998";"513";"382"
"7999";"7999";"150";"924"
"8000";"8000";"268";"110"
"8001";"8001";"201";"499"
"8002";"8002";"907";"642"
"8003";"8003";"399";"373"
"8004";"8004";"379";"403"
"8005";"8005";"204";"235"
"8006";"8006";"705";"786"
"8007";"8007";"684";"501"
"8008";"8008";"612";"431"
"8009";"8009";"701";"358"
"8010";"8010";"169";"671"
"8011";"8011";"793";"913"
"8012";"8012";"9";"616"
"8013";"8013";"196";"50"
"8014";"8014";"823";"666"
"8015";"8015";"804";"281"
"8016";"8016";"386";"580"
"8017";"8017";"130";"628"
"8018";"8018";"983";"946"
"8019";"8019";"701";"174"
"8020";"8020";"300";"681"
"8021";"8021";"392";"526"
"8022";"8022";"294";"598"
"8023";"8023";"624";"831"
"8024";"8024";"654";"552"
"8025";"8025";"604";"394"
"8026";"8026";"952";"374"
"8027";"8027";"322";"489"
"8028";"8028";"373";"131"
"8029";"8029";"545";"748"
"8030";"8030";"341";"408"
"8031";"8031";"543";"340"
"8032";"8032";"950";"564"
"8033";"8033";"328";"577"
"8034";"8034";"77";"887"
"8035";"8035";"541";"650"
"8036";"8036";"567";"957"
"8037";"8037";"863";"487"
"8038";"8038";"225";"331"
"8039";"8039";"358";"953"
"8040";"8040";"439";"64"
"8041";"8041";"352";"597"
"8042";"8042";"289";"932"
"8043";"8043";"585";"151"
"8044";"8044";"674";"27"
"8045";"8045";"926";"993"
"8046";"8046";"593";"559"
"8047";"8047";"792";"377"
"8048";"8048";"113";"728"
"8049";"8049";"520";"538"
"8050";"8050";"675";"519"
"8051";"8051";"466";"710"
"8052";"8052";"864";"190"
"8053";"8053";"477";"634"
"8054";"8054";"492";"546"
"8055";"8055";"195";"882"
"8056";"8056";"136";"530"
"8057";"8057";"216";"173"
"8058";"8058";"235";"623"
"8059";"8059";"23";"512"
"8060";"8060";"463";"222"
"8061";"8061";"515";"482"
"8062";"8062";"936";"383"
"8063";"8063";"956";"191"
"8064";"8064";"897";"854"
"8065";"8065";"688";"305"
"8066";"8066";"688";"445"
"8067";"8067";"576";"488"
"8068";"8068";"366";"748"
"8069";"8069";"716";"497"
"8070";"8070";"68";"475"
"8071";"8071";"54";"713"
"8072";"8072";"927";"969"
"8073";"8073";"906";"562"
"8074";"8074";"976";"892"
"8075";"8075";"58";"339"
"8076";"8076";"730";"790"
"8077";"8077";"642";"167"
"8078";"8078";"135";"834"
"8079";"8079";"316";"611"
"8080";"8080";"722";"148"
"8081";"8081";"159";"205"
"8082";"8082";"470";"796"
"8083";"8083";"184";"799"
"8084";"8084";"811";"314"
"8085";"8085";"151";"712"
"8086";"8086";"97";"250"
"8087";"8087";"43";"843"
"8088";"8088";"243";"936"
"8089";"8089";"273";"783"
"8090";"8090";"385";"244"
"8091";"8091";"176";"352"
"8092";"8092";"262";"533"
"8093";"8093";"87";"836"
"8094";"8094";"57";"76"
"8095";"8095";"81";"578"
"8096";"8096";"194";"582"
"8097";"8097";"809";"241"
"8098";"8098";"653";"849"
"8099";"8099";"176";"882"
"8100";"8100";"673";"306"
"8101";"8101";"192";"412"
"8102";"8102";"52";"579"
"8103";"8103";"683";"109"
"8104";"8104";"614";"706"
"8105";"8105";"989";"913"
"8106";"8106";"700";"380"
"8107";"8107";"218";"657"
"8108";"8108";"197";"836"
"8109";"8109";"68";"592"
"8110";"8110";"653";"810"
"8111";"8111";"378";"936"
"8112";"8112";"163";"764"
"8113";"8113";"511";"526"
"8114";"8114";"427";"395"
"8115";"8115";"158";"140"
"8116";"8116";"832";"701"
"8117";"8117";"855";"186"
"8118";"8118";"211";"4"
"8119";"8119";"91";"533"
"8120";"8120";"289";"904"
"8121";"8121";"290";"718"
"8122";"8122";"921";"916"
"8123";"8123";"957";"217"
"8124";"8124";"316";"524"
"8125";"8125";"656";"322"
"8126";"8126";"5";"612"
"8127";"8127";"70";"0"
"8128";"8128";"147";"0"
"8129";"8129";"676";"965"
"8130";"8130";"742";"456"
"8131";"8131";"670";"999"
"8132";"8132";"405";"874"
"8133";"8133";"724";"372"
"8134";"8134";"621";"218"
"8135";"8135";"853";"825"
"8136";"8136";"465";"516"
"8137";"8137";"146";"264"
"8138";"8138";"38";"40"
"8139";"8139";"479";"607"
"8140";"8140";"935";"409"
"8141";"8141";"509";"579"
"8142";"8142";"344";"411"
"8143";"8143";"230";"333"
"8144";"8144";"4";"865"
"8145";"8145";"508";"546"
"8146";"8146";"648";"370"
"8147";"8147";"904";"841"
"8148";"8148";"228";"293"
"8149";"8149";"894";"943"
"8150";"8150";"857";"598"
"8151";"8151";"768";"202"
"8152";"8152";"694";"360"
"8153";"8153";"195";"720"
"8154";"8154";"376";"740"
"8155";"8155";"693";"132"
"8156";"8156";"421";"375"
"8157";"8157";"555";"372"
"8158";"8158";"413";"317"
"8159";"8159";"597";"780"
"8160";"8160";"960";"700"
"8161";"8161";"343";"105"
"8162";"8162";"786";"454"
"8163";"8163";"913";"580"
"8164";"8164";"165";"708"
"8165";"8165";"677";"739"
"8166";"8166";"463";"172"
"8167";"8167";"444";"453"
"8168";"8168";"264";"624"
"8169";"8169";"961";"310"
"8170";"8170";"113";"510"
"8171";"8171";"727";"891"
"8172";"8172";"128";"276"
"8173";"8173";"672";"269"
"8174";"8174";"536";"603"
"8175";"8175";"239";"620"
"8176";"8176";"914";"702"
"8177";"8177";"667";"135"
"8178";"8178";"928";"25"
"8179";"8179";"871";"710"
"8180";"8180";"126";"798"
"8181";"8181";"191";"966"
"8182";"8182";"791";"174"
"8183";"8183";"720";"858"
"8184";"8184";"308";"293"
"8185";"8185";"374";"225"
"8186";"8186";"144";"805"
"8187";"8187";"183";"906"
"8188";"8188";"610";"442"
"8189";"8189";"657";"902"
"8190";"8190";"269";"100"
"8191";"8191";"301";"891"
"8192";"8192";"604";"390"
"8193";"8193";"95";"185"
"8194";"8194";"97";"784"
"8195";"8195";"434";"216"
"8196";"8196";"983";"895"
"8197";"8197";"235";"674"
"8198";"8198";"490";"589"
"8199";"8199";"803";"26"
"8200";"8200";"662";"129"
"8201";"8201";"404";"110"
"8202";"8202";"714";"160"
"8203";"8203";"139";"516"
"8204";"8204";"59";"530"
"8205";"8205";"369";"59"
"8206";"8206";"411";"770"
"8207";"8207";"227";"808"
"8208";"8208";"496";"324"
"8209";"8209";"304";"316"
"8210";"8210";"897";"431"
"8211";"8211";"616";"261"
"8212";"8212";"237";"716"
"8213";"8213";"881";"895"
"8214";"8214";"833";"251"
"8215";"8215";"694";"162"
"8216";"8216";"648";"70"
"8217";"8217";"276";"696"
"8218";"8218";"61";"661"
"8219";"8219";"548";"349"
"8220";"8220";"906";"137"
"8221";"8221";"472";"724"
"8222";"8222";"347";"500"
"8223";"8223";"713";"425"
"8224";"8224";"86";"454"
"8225";"8225";"203";"377"
"8226";"8226";"997";"309"
"8227";"8227";"891";"839"
"8228";"8228";"49";"82"
"8229";"8229";"428";"372"
"8230";"8230";"473";"388"
"8231";"8231";"790";"323"
"8232";"8232";"910";"725"
"8233";"8233";"317";"14"
"8234";"8234";"910";"669"
"8235";"8235";"777";"839"
"8236";"8236";"245";"48"
"8237";"8237";"933";"213"
"8238";"8238";"481";"251"
"8239";"8239";"135";"220"
"8240";"8240";"358";"0"
"8241";"8241";"402";"107"
"8242";"8242";"259";"948"
"8243";"8243";"391";"140"
"8244";"8244";"988";"534"
"8245";"8245";"126";"604"
"8246";"8246";"81";"754"
"8247";"8247";"199";"487"
"8248";"8248";"432";"303"
"8249";"8249";"240";"718"
"8250";"8250";"928";"710"
"8251";"8251";"117";"80"
"8252";"8252";"65";"349"
"8253";"8253";"905";"414"
"8254";"8254";"249";"79"
"8255";"8255";"629";"963"
"8256";"8256";"393";"324"
"8257";"8257";"227";"103"
"8258";"8258";"90";"68"
"8259";"8259";"638";"652"
"8260";"8260";"568";"122"
"8261";"8261";"643";"99"
"8262";"8262";"893";"275"
"8263";"8263";"695";"642"
"8264";"8264";"998";"825"
"8265";"8265";"696";"739"
"8266";"8266";"704";"562"
"8267";"8267";"452";"519"
"8268";"8268";"848";"313"
"8269";"8269";"351";"554"
"8270";"8270";"231";"30"
"8271";"8271";"607";"797"
"8272";"8272";"281";"151"
"8273";"8273";"364";"881"
"8274";"8274";"14";"606"
"8275";"8275";"667";"774"
"8276";"8276";"361";"267"
"8277";"8277";"803";"716"
"8278";"8278";"521";"858"
"8279";"8279";"721";"177"
"8280";"8280";"445";"429"
"8281";"8281";"544";"461"
"8282";"8282";"417";"463"
"8283";"8283";"462";"558"
"8284";"8284";"961";"860"
"8285";"8285";"526";"523"
"8286";"8286";"657";"427"
"8287";"8287";"298";"301"
"8288";"8288";"959";"862"
"8289";"8289";"252";"135"
"8290";"8290";"421";"564"
"8291";"8291";"134";"879"
"8292";"8292";"542";"395"
"8293";"8293";"235";"808"
"8294";"8294";"139";"821"
"8295";"8295";"334";"884"
"8296";"8296";"771";"877"
"8297";"8297";"545";"540"
"8298";"8298";"370";"291"
"8299";"8299";"44";"930"
"8300";"8300";"51";"589"
"8301";"8301";"377";"463"
"8302";"8302";"575";"810"
"8303";"8303";"793";"386"
"8304";"8304";"713";"743"
"8305";"8305";"293";"362"
"8306";"8306";"954";"935"
"8307";"8307";"248";"799"
"8308";"8308";"435";"415"
"8309";"8309";"22";"884"
"8310";"8310";"642";"898"
"8311";"8311";"193";"10"
"8312";"8312";"419";"190"
"8313";"8313";"413";"697"
"8314";"8314";"773";"32"
"8315";"8315";"237";"915"
"8316";"8316";"730";"834"
"8317";"8317";"862";"57"
"8318";"8318";"130";"574"
"8319";"8319";"122";"452"
"8320";"8320";"405";"927"
"8321";"8321";"598";"351"
"8322";"8322";"177";"838"
"8323";"8323";"732";"378"
"8324";"8324";"848";"371"
"8325";"8325";"421";"181"
"8326";"8326";"474";"331"
"8327";"8327";"546";"165"
"8328";"8328";"729";"242"
"8329";"8329";"288";"511"
"8330";"8330";"305";"271"
"8331";"8331";"694";"224"
"8332";"8332";"490";"182"
"8333";"8333";"862";"687"
"8334";"8334";"418";"715"
"8335";"8335";"501";"644"
"8336";"8336";"883";"423"
"8337";"8337";"731";"163"
"8338";"8338";"902";"47"
"8339";"8339";"436";"378"
"8340";"8340";"94";"700"
"8341";"8341";"402";"515"
"8342";"8342";"322";"67"
"8343";"8343";"291";"538"
"8344";"8344";"626";"351"
"8345";"8345";"62";"263"
"8346";"8346";"114";"314"
"8347";"8347";"212";"552"
"8348";"8348";"39";"645"
"8349";"8349";"613";"0"
"8350";"8350";"345";"563"
"8351";"8351";"994";"492"
"8352";"8352";"493";"816"
"8353";"8353";"525";"819"
"8354";"8354";"600";"300"
"8355";"8355";"66";"153"
"8356";"8356";"804";"651"
"8357";"8357";"969";"27"
"8358";"8358";"182";"758"
"8359";"8359";"241";"530"
"8360";"8360";"392";"753"
"8361";"8361";"386";"639"
"8362";"8362";"777";"268"
"8363";"8363";"675";"780"
"8364";"8364";"640";"407"
"8365";"8365";"742";"681"
"8366";"8366";"907";"356"
"8367";"8367";"106";"642"
"8368";"8368";"304";"21"
"8369";"8369";"64";"410"
"8370";"8370";"936";"904"
"8371";"8371";"341";"522"
"8372";"8372";"464";"154"
"8373";"8373";"57";"951"
"8374";"8374";"379";"459"
"8375";"8375";"199";"693"
"8376";"8376";"968";"396"
"8377";"8377";"555";"681"
"8378";"8378";"617";"609"
"8379";"8379";"206";"729"
"8380";"8380";"767";"796"
"8381";"8381";"435";"28"
"8382";"8382";"108";"347"
"8383";"8383";"808";"984"
"8384";"8384";"431";"31"
"8385";"8385";"268";"842"
"8386";"8386";"661";"132"
"8387";"8387";"229";"255"
"8388";"8388";"338";"762"
"8389";"8389";"385";"486"
"8390";"8390";"173";"380"
"8391";"8391";"244";"386"
"8392";"8392";"633";"277"
"8393";"8393";"876";"879"
"8394";"8394";"60";"330"
"8395";"8395";"379";"801"
"8396";"8396";"219";"662"
"8397";"8397";"219";"200"
"8398";"8398";"43";"597"
"8399";"8399";"78";"588"
"8400";"8400";"774";"372"
"8401";"8401";"122";"518"
"8402";"8402";"771";"646"
"8403";"8403";"757";"26"
"8404";"8404";"177";"635"
"8405";"8405";"168";"775"
"8406";"8406";"758";"270"
"8407";"8407";"908";"512"
"8408";"8408";"96";"800"
"8409";"8409";"350";"707"
"8410";"8410";"108";"59"
"8411";"8411";"893";"165"
"8412";"8412";"64";"431"
"8413";"8413";"91";"408"
"8414";"8414";"514";"493"
"8415";"8415";"7";"27"
"8416";"8416";"401";"43"
"8417";"8417";"716";"27"
"8418";"8418";"395";"126"
"8419";"8419";"50";"97"
"8420";"8420";"353";"386"
"8421";"8421";"616";"868"
"8422";"8422";"619";"154"
"8423";"8423";"950";"221"
"8424";"8424";"894";"210"
"8425";"8425";"460";"709"
"8426";"8426";"276";"271"
"8427";"8427";"787";"748"
"8428";"8428";"486";"857"
"8429";"8429";"426";"241"
"8430";"8430";"470";"99"
"8431";"8431";"286";"486"
"8432";"8432";"235";"868"
"8433";"8433";"965";"523"
"8434";"8434";"748";"887"
"8435";"8435";"957";"831"
"8436";"8436";"301";"88"
"8437";"8437";"755";"773"
"8438";"8438";"310";"62"
"8439";"8439";"882";"557"
"8440";"8440";"970";"637"
"8441";"8441";"482";"958"
"8442";"8442";"933";"569"
"8443";"8443";"179";"327"
"8444";"8444";"404";"100"
"8445";"8445";"124";"854"
"8446";"8446";"903";"424"
"8447";"8447";"389";"907"
"8448";"8448";"52";"152"
"8449";"8449";"38";"595"
"8450";"8450";"482";"640"
"8451";"8451";"126";"57"
"8452";"8452";"21";"301"
"8453";"8453";"717";"137"
"8454";"8454";"929";"951"
"8455";"8455";"196";"538"
"8456";"8456";"451";"283"
"8457";"8457";"779";"376"
"8458";"8458";"219";"217"
"8459";"8459";"603";"99"
"8460";"8460";"443";"295"
"8461";"8461";"596";"544"
"8462";"8462";"54";"434"
"8463";"8463";"589";"72"
"8464";"8464";"676";"545"
"8465";"8465";"550";"127"
"8466";"8466";"859";"463"
"8467";"8467";"811";"773"
"8468";"8468";"460";"27"
"8469";"8469";"720";"606"
"8470";"8470";"799";"491"
"8471";"8471";"22";"961"
"8472";"8472";"879";"662"
"8473";"8473";"715";"341"
"8474";"8474";"271";"223"
"8475";"8475";"738";"848"
"8476";"8476";"482";"941"
"8477";"8477";"830";"549"
"8478";"8478";"77";"381"
"8479";"8479";"431";"136"
"8480";"8480";"99";"416"
"8481";"8481";"127";"542"
"8482";"8482";"737";"867"
"8483";"8483";"366";"520"
"8484";"8484";"614";"785"
"8485";"8485";"613";"64"
"8486";"8486";"51";"583"
"8487";"8487";"675";"265"
"8488";"8488";"851";"461"
"8489";"8489";"359";"688"
"8490";"8490";"278";"688"
"8491";"8491";"728";"550"
"8492";"8492";"603";"857"
"8493";"8493";"821";"5"
"8494";"8494";"793";"930"
"8495";"8495";"115";"664"
"8496";"8496";"693";"563"
"8497";"8497";"875";"500"
"8498";"8498";"65";"379"
"8499";"8499";"993";"229"
"8500";"8500";"802";"35"
"8501";"8501";"108";"504"
"8502";"8502";"197";"905"
"8503";"8503";"390";"603"
"8504";"8504";"413";"9"
"8505";"8505";"82";"457"
"8506";"8506";"484";"131"
"8507";"8507";"48";"801"
"8508";"8508";"361";"21"
"8509";"8509";"670";"531"
"8510";"8510";"618";"464"
"8511";"8511";"702";"628"
"8512";"8512";"596";"828"
"8513";"8513";"582";"18"
"8514";"8514";"878";"189"
"8515";"8515";"294";"176"
"8516";"8516";"241";"811"
"8517";"8517";"327";"505"
"8518";"8518";"845";"624"
"8519";"8519";"763";"520"
"8520";"8520";"601";"432"
"8521";"8521";"245";"308"
"8522";"8522";"915";"159"
"8523";"8523";"81";"40"
"8524";"8524";"996";"3"
"8525";"8525";"659";"918"
"8526";"8526";"234";"945"
"8527";"8527";"908";"354"
"8528";"8528";"283";"271"
"8529";"8529";"716";"124"
"8530";"8530";"253";"647"
"8531";"8531";"573";"636"
"8532";"8532";"653";"993"
"8533";"8533";"480";"262"
"8534";"8534";"799";"598"
"8535";"8535";"352";"85"
"8536";"8536";"129";"27"
"8537";"8537";"374";"439"
"8538";"8538";"334";"551"
"8539";"8539";"923";"874"
"8540";"8540";"894";"705"
"8541";"8541";"310";"591"
"8542";"8542";"811";"120"
"8543";"8543";"141";"474"
"8544";"8544";"296";"572"
"8545";"8545";"687";"329"
"8546";"8546";"385";"899"
"8547";"8547";"763";"378"
"8548";"8548";"892";"935"
"8549";"8549";"346";"628"
"8550";"8550";"282";"474"
"8551";"8551";"274";"377"
"8552";"8552";"454";"100"
"8553";"8553";"16";"498"
"8554";"8554";"994";"592"
"8555";"8555";"220";"599"
"8556";"8556";"752";"978"
"8557";"8557";"226";"561"
"8558";"8558";"791";"294"
"8559";"8559";"195";"989"
"8560";"8560";"158";"654"
"8561";"8561";"64";"9"
"8562";"8562";"305";"819"
"8563";"8563";"843";"170"
"8564";"8564";"760";"75"
"8565";"8565";"783";"194"
"8566";"8566";"946";"46"
"8567";"8567";"678";"70"
"8568";"8568";"177";"0"
"8569";"8569";"786";"422"
"8570";"8570";"901";"813"
"8571";"8571";"776";"487"
"8572";"8572";"933";"410"
"8573";"8573";"163";"338"
"8574";"8574";"165";"477"
"8575";"8575";"538";"506"
"8576";"8576";"267";"813"
"8577";"8577";"493";"361"
"8578";"8578";"835";"25"
"8579";"8579";"978";"510"
"8580";"8580";"326";"202"
"8581";"8581";"75";"824"
"8582";"8582";"916";"783"
"8583";"8583";"553";"708"
"8584";"8584";"969";"75"
"8585";"8585";"602";"105"
"8586";"8586";"565";"785"
"8587";"8587";"336";"676"
"8588";"8588";"18";"982"
"8589";"8589";"779";"450"
"8590";"8590";"829";"949"
"8591";"8591";"414";"595"
"8592";"8592";"528";"195"
"8593";"8593";"183";"599"
"8594";"8594";"789";"275"
"8595";"8595";"183";"584"
"8596";"8596";"786";"756"
"8597";"8597";"784";"311"
"8598";"8598";"741";"914"
"8599";"8599";"50";"196"
"8600";"8600";"426";"344"
"8601";"8601";"705";"643"
"8602";"8602";"718";"230"
"8603";"8603";"283";"138"
"8604";"8604";"198";"95"
"8605";"8605";"872";"41"
"8606";"8606";"265";"896"
"8607";"8607";"57";"642"
"8608";"8608";"226";"649"
"8609";"8609";"448";"904"
"8610";"8610";"532";"802"
"8611";"8611";"727";"150"
"8612";"8612";"698";"23"
"8613";"8613";"797";"611"
"8614";"8614";"617";"445"
"8615";"8615";"530";"128"
"8616";"8616";"263";"248"
"8617";"8617";"119";"263"
"8618";"8618";"553";"862"
"8619";"8619";"803";"58"
"8620";"8620";"566";"711"
"8621";"8621";"187";"76"
"8622";"8622";"938";"615"
"8623";"8623";"899";"410"
"8624";"8624";"886";"328"
"8625";"8625";"32";"211"
"8626";"8626";"85";"937"
